,sentences,paragraph
1429,"Elizabeth was again deep in thought, and after a time exclaimed, “Totreat in such a manner the godson, the friend, the favourite of hisfather!” She could have added, “A young man, too, like _you_, whose verycountenance may vouch for your being amiable.” But she contented herselfwith--“And one, too, who had probably been his own companion fromchildhood, connected together, as I think you said, in the closestmanner.”",657
1430,"“We were born in the same parish, within the same park; the greatestpart of our youth was passed together: inmates of the same house,sharing the same amusements, objects of the same parental care.",658
1431,"_My_father began life in the profession which your uncle, Mr. Philips,appears to do so much credit to; but he gave up everything to be of useto the late Mr. Darcy, and devoted all his time to the care of thePemberley property.",658
1432,"He was most highly esteemed by Mr. Darcy, a mostintimate, confidential friend.",658
1433,"Mr. Darcy often acknowledged himself tobe under the greatest obligations to my father’s active superintendence;and when, immediately before my father’s death, Mr. Darcy gave him avoluntary promise of providing for me, I am convinced that he felt itto be as much a debt of gratitude to _him_ as of affection to myself.”",658
1434,“How strange!” cried Elizabeth.,659
1435,“How abominable!,659
1436,I wonder that the verypride of this Mr. Darcy has not made him just to you.,659
1437,"If from no bettermotive, that he should not have been too proud to be dishonest,--fordishonesty I must call it.”",659
1438,"“It _is_ wonderful,” replied Wickham; “for almost all his actions may betraced to pride; and pride has often been his best friend.",660
1439,It hasconnected him nearer with virtue than any other feeling.,660
1440,But we are noneof us consistent; and in his behaviour to me there were strongerimpulses even than pride.”,660
1441,“Can such abominable pride as his have ever done him good?”,661
1442,"“Yes; it has often led him to be liberal and generous; to give his moneyfreely, to display hospitality, to assist his tenants, and relieve thepoor.",662
1443,"Family pride, and _filial_ pride, for he is very proud of what hisfather was, have done this.",662
1444,"Not to appear to disgrace his family, todegenerate from the popular qualities, or lose the influence of thePemberley House, is a powerful motive.",662
1445,"He has also _brotherly_ pride,which, with _some_ brotherly affection, makes him a very kind andcareful guardian of his sister; and you will hear him generally cried upas the most attentive and best of brothers.”",662
1446,“What sort of a girl is Miss Darcy?”,663
1447,He shook his head.,664
1448,“I wish I could call her amiable.,664
1449,"It gives me pain tospeak ill of a Darcy; but she is too much like her brother,--very, veryproud.",664
1450,"As a child, she was affectionate and pleasing, and extremely fondof me; and I have devoted hours and hours to her amusement.",664
1451,But she isnothing to me now.,664
1452,"She is a handsome girl, about fifteen or sixteen,and, I understand, highly accomplished.",664
1453,"Since her father’s death herhome has been London, where a lady lives with her, and superintends hereducation.”",664
1454,"After many pauses and many trials of other subjects, Elizabeth could nothelp reverting once more to the first, and saying,--",665
1455,“I am astonished at his intimacy with Mr. Bingley.,666
1456,"How can Mr. Bingley,who seems good-humour itself, and is, I really believe, truly amiable,be in friendship with such a man?",666
1457,How can they suit each other?,666
1458,Do youknow Mr. Bingley?”,666
1459,“Not at all.”,667
1460,"“He is a sweet-tempered, amiable, charming man.",668
1461,He cannot know what Mr.Darcy is.”,668
1462,“Probably not; but Mr. Darcy can please where he chooses.,669
1463,He does notwant abilities.,669
1464,He can be a conversible companion if he thinks it worthhis while.,669
1465,"Among those who are at all his equals in consequence, he is avery different man from what he is to the less prosperous.",669
1466,"His pridenever deserts him; but with the rich he is liberal-minded, just,sincere, rational, honourable, and, perhaps, agreeable,--allowingsomething for fortune and figure.”",669
1467,"The whist party soon afterwards breaking up, the players gathered roundthe other table, and Mr. Collins took his station between his cousinElizabeth and Mrs. Philips.",670
1468,The usual inquiries as to his success weremade by the latter.,670
1469,"It had not been very great; he had lost every point;but when Mrs. Philips began to express her concern thereupon, he assuredher, with much earnest gravity, that it was not of the least importance;that he considered the money as a mere trifle, and begged she would notmake herself uneasy.",670
1470,"“I know very well, madam,” said he, “that when persons sit down to acard table they must take their chance of these things,--and happily Iam not in such circumstances as to make five shillings any object.",671
1471,"Thereare, undoubtedly, many who could not say the same; but, thanks to LadyCatherine de Bourgh, I am removed far beyond the necessity of regardinglittle matters.”",671
1472,"Mr. Wickham’s attention was caught; and after observing Mr. Collins fora few moments, he asked Elizabeth in a low voice whether her relationswere very intimately acquainted with the family of De Bourgh.",672
1473,"“Lady Catherine de Bourgh,” she replied, “has very lately given him aliving.",673
1474,"I hardly know how Mr. Collins was first introduced to hernotice, but he certainly has not known her long.”",673
1475,“You know of course that Lady Catherine de Bourgh and Lady Anne Darcywere sisters; consequently that she is aunt to the present Mr. Darcy.”,674
1476,"“No, indeed, I did not.",675
1477,I knew nothing at all of Lady Catherine’sconnections.,675
1478,I never heard of her existence till the day beforeyesterday.”,675
1479,"“Her daughter, Miss de Bourgh, will have a very large fortune, and it isbelieved that she and her cousin will unite the two estates.”",676
1480,"This information made Elizabeth smile, as she thought of poor MissBingley.",677
1481,"Vain indeed must be all her attentions, vain and useless heraffection for his sister and her praise of himself, if he were alreadyself-destined to another.",677
1482,“Mr.,678
1483,"Collins,” said she, “speaks highly both of Lady Catherine and herdaughter; but, from some particulars that he has related of herLadyship, I suspect his gratitude misleads him; and that, in spite ofher being his patroness, she is an arrogant, conceited woman.”",678
1484,"“I believe her to be both in a great degree,” replied Wickham; “I havenot seen her for many years; but I very well remember that I never likedher, and that her manners were dictatorial and insolent.",679
1485,"She has thereputation of being remarkably sensible and clever; but I rather believeshe derives part of her abilities from her rank and fortune, part fromher authoritative manner, and the rest from the pride of her nephew, whochooses that everyone connected with him should have an understanding ofthe first class.”",679
1486,"Elizabeth allowed that he had given a very rational account of it, andthey continued talking together with mutual satisfaction till supper putan end to cards, and gave the rest of the ladies their share of Mr.Wickham’s attentions.",680
1487,"There could be no conversation in the noise ofMrs. Philips’s supper party, but his manners recommended him toeverybody.",680
1488,"Whatever he said, was said well; and whatever he did, donegracefully.",680
1489,Elizabeth went away with her head full of him.,680
1490,"She couldthink of nothing but of Mr. Wickham, and of what he had told her, allthe way home; but there was not time for her even to mention his name asthey went, for neither Lydia nor Mr. Collins were once silent.",680
1491,"Lydiatalked incessantly of lottery tickets, of the fish she had lost and thefish she had won; and Mr. Collins, in describing the civility of Mr. andMrs. Philips, protesting that he did not in the least regard his lossesat whist, enumerating all the dishes at supper, and repeatedly fearingthat he crowded his cousins, had more to say than he could well managebefore the carriage stopped at Longbourn House.",680
1493,     “delighted to see their dear friend again”],683
1494,CHAPTER XVII.,685
1496,"Elizabeth related to Jane, the next day, what had passed between Mr.Wickham and herself.",687
1497,Jane listened with astonishment and concern: sheknew not how to believe that Mr. Darcy could be so unworthy of Mr.Bingley’s regard; and yet it was not in her nature to question theveracity of a young man of such amiable appearance as Wickham.,687
1498,"Thepossibility of his having really endured such unkindness was enough tointerest all her tender feelings; and nothing therefore remained to bedone but to think well of them both, to defend the conduct of each, andthrow into the account of accident or mistake whatever could not beotherwise explained.",687
1499,"“They have both,” said she, “been deceived, I dare say, in some way orother, of which we can form no idea.",688
1500,Interested people have perhapsmisrepresented each to the other.,688
1501,"It is, in short, impossible for us toconjecture the causes or circumstances which may have alienated them,without actual blame on either side.”",688
1502,"“Very true, indeed; and now, my dear Jane, what have you got to say inbehalf of the interested people who have probably been concerned in thebusiness?",689
1503,"Do clear _them_, too, or we shall be obliged to think ill ofsomebody.”",689
1504,"“Laugh as much as you choose, but you will not laugh me out of myopinion.",690
1505,"My dearest Lizzy, do but consider in what a disgraceful lightit places Mr. Darcy, to be treating his father’s favourite in such amanner,--one whom his father had promised to provide for.",690
1506,It isimpossible.,690
1507,"No man of common humanity, no man who had any value for hischaracter, could be capable of it.",690
1508,Can his most intimate friends be soexcessively deceived in him?,690
1509,Oh no.”,690
1510,"“I can much more easily believe Mr. Bingley’s being imposed on than thatMr. Wickham should invent such a history of himself as he gave me lastnight; names, facts, everything mentioned without ceremony.",691
1511,"If it be notso, let Mr. Darcy contradict it.",691
1512,"Besides, there was truth in his looks.”",691
1513,"“It is difficult, indeed--it is distressing.",692
1514,One does not know what tothink.”,692
1515,“I beg your pardon;--one knows exactly what to think.”,693
1516,"But Jane could think with certainty on only one point,--that Mr.Bingley, if he _had been_ imposed on, would have much to suffer whenthe affair became public.",694
1517,"The two young ladies were summoned from the shrubbery, where thisconversation passed, by the arrival of some of the very persons of whomthey had been speaking; Mr. Bingley and his sisters came to give theirpersonal invitation for the long expected ball at Netherfield, which wasfixed for the following Tuesday.",695
1518,"The two ladies were delighted to seetheir dear friend again, called it an age since they had met, andrepeatedly asked what she had been doing with herself since theirseparation.",695
1519,"To the rest of the family they paid little attention;avoiding Mrs. Bennet as much as possible, saying not much to Elizabeth,and nothing at all to the others.",695
1520,"They were soon gone again, rising fromtheir seats with an activity which took their brother by surprise, andhurrying off as if eager to escape from Mrs. Bennet’s civilities.",695
1521,The prospect of the Netherfield ball was extremely agreeable to everyfemale of the family.,696
1522,"Mrs. Bennet chose to consider it as given incompliment to her eldest daughter, and was particularly flattered byreceiving the invitation from Mr. Bingley himself, instead of aceremonious card.",696
1523,"Jane pictured to herself a happy evening in thesociety of her two friends, and the attentions of their brother; andElizabeth thought with pleasure of dancing a great deal with Mr.Wickham, and of seeing a confirmation of everything in Mr. Darcy’s lookand behaviour.",696
1524,"The happiness anticipated by Catherine and Lydia dependedless on any single event, or any particular person; for though theyeach, like Elizabeth, meant to dance half the evening with Mr. Wickham,he was by no means the only partner who could satisfy them, and a ballwas, at any rate, a ball.",696
1525,And even Mary could assure her family that shehad no disinclination for it.,696
1526,"“While I can have my mornings to myself,” said she, “it is enough.",697
1527,Ithink it is no sacrifice to join occasionally in evening engagements.,697
1528,Society has claims on us all; and I profess myself one of those whoconsider intervals of recreation and amusement as desirable foreverybody.”,697
1529,"Elizabeth’s spirits were so high on the occasion, that though she didnot often speak unnecessarily to Mr. Collins, she could not help askinghim whether he intended to accept Mr. Bingley’s invitation, and if hedid, whether he would think it proper to join in the evening’samusement; and she was rather surprised to find that he entertained noscruple whatever on that head, and was very far from dreading a rebuke,either from the Archbishop or Lady Catherine de Bourgh, by venturing todance.",698
1530,"“I am by no means of opinion, I assure you,” said he, “that a ball ofthis kind, given by a young man of character, to respectable people, canhave any evil tendency; and I am so far from objecting to dancingmyself, that I shall hope to be honoured with the hands of all my faircousins in the course of the evening; and I take this opportunity ofsoliciting yours, Miss Elizabeth, for the two first dances especially; apreference which I trust my cousin Jane will attribute to the rightcause, and not to any disrespect for her.”",699
1531,Elizabeth felt herself completely taken in.,700
1532,She had fully proposed beingengaged by Wickham for those very dances; and to have Mr. Collinsinstead!--her liveliness had been never worse timed.,700
1533,"There was no helpfor it, however.",700
1534,"Mr. Wickham’s happiness and her own was perforcedelayed a little longer, and Mr. Collins’s proposal accepted with asgood a grace as she could.",700
1535,"She was not the better pleased with hisgallantry, from the idea it suggested of something more.",700
1536,"It now firststruck her, that _she_ was selected from among her sisters as worthy ofbeing the mistress of Hunsford Parsonage, and of assisting to form aquadrille table at Rosings, in the absence of more eligible visitors.",700
1537,"The idea soon reached to conviction, as she observed his increasingcivilities towards herself, and heard his frequent attempt at acompliment on her wit and vivacity; and though more astonished thangratified herself by this effect of her charms, it was not long beforeher mother gave her to understand that the probability of their marriagewas exceedingly agreeable to _her_.",700
1538,"Elizabeth, however, did not chooseto take the hint, being well aware that a serious dispute must be theconsequence of any reply.",700
1539,"Mr. Collins might never make the offer, and,till he did, it was useless to quarrel about him.",700
1540,"If there had not been a Netherfield ball to prepare for and talk of, theyounger Miss Bennets would have been in a pitiable state at this time;for, from the day of the invitation to the day of the ball, there wassuch a succession of rain as prevented their walking to Meryton once.",701
1541,"Noaunt, no officers, no news could be sought after; the very shoe-rosesfor Netherfield were got by proxy.",701
1542,"Even Elizabeth might have found sometrial of her patience in weather which totally suspended the improvementof her acquaintance with Mr. Wickham; and nothing less than a dance onTuesday could have made such a Friday, Saturday, Sunday, and Mondayendurable to Kitty and Lydia.",701
1544,CHAPTER XVIII.,705
1546,"Till Elizabeth entered the drawing-room at Netherfield, and looked invain for Mr. Wickham among the cluster of red coats there assembled, adoubt of his being present had never occurred to her.",707
1547,The certainty ofmeeting him had not been checked by any of those recollections thatmight not unreasonably have alarmed her.,707
1548,"She had dressed with more thanusual care, and prepared in the highest spirits for the conquest of allthat remained unsubdued of his heart, trusting that it was not more thanmight be won in the course of the evening.",707
1549,"But in an instant arose thedreadful suspicion of his being purposely omitted, for Mr. Darcy’spleasure, in the Bingleys’ invitation to the officers; and though thiswas not exactly the case, the absolute fact of his absence waspronounced by his friend Mr. Denny, to whom Lydia eagerly applied, andwho told them that Wickham had been obliged to go to town on businessthe day before, and was not yet returned; adding, with a significantsmile,--",707
1550,"“I do not imagine his business would have called him away just now, ifhe had not wished to avoid a certain gentleman here.”",708
1551,"This part of his intelligence, though unheard by Lydia, was caught byElizabeth; and, as it assured her that Darcy was not less answerable forWickham’s absence than if her first surmise had been just, every feelingof displeasure against the former was so sharpened by immediatedisappointment, that she could hardly reply with tolerable civility tothe polite inquiries which he directly afterwards approached to make.",709
1552,"Attention, forbearance, patience with Darcy, was injury to Wickham.",709
1553,"Shewas resolved against any sort of conversation with him, and turned awaywith a degree of ill-humour which she could not wholly surmount even inspeaking to Mr. Bingley, whose blind partiality provoked her.",709
1554,"But Elizabeth was not formed for ill-humour; and though every prospectof her own was destroyed for the evening, it could not dwell long on herspirits; and, having told all her griefs to Charlotte Lucas, whom shehad not seen for a week, she was soon able to make a voluntarytransition to the oddities of her cousin, and to point him out to herparticular notice.",710
1555,"The two first dances, however, brought a return ofdistress: they were dances of mortification.",710
1556,"Mr. Collins, awkward andsolemn, apologizing instead of attending, and often moving wrongwithout being aware of it, gave her all the shame and misery which adisagreeable partner for a couple of dances can give.",710
1557,The moment of herrelease from him was ecstasy.,710
1558,"She danced next with an officer, and had the refreshment of talking ofWickham, and of hearing that he was universally liked.",711
1559,"When those danceswere over, she returned to Charlotte Lucas, and was in conversation withher, when she found herself suddenly addressed by Mr. Darcy, who tookher so much by surprise in his application for her hand, that, withoutknowing what she did, she accepted him.",711
1560,"He walked away againimmediately, and she was left to fret over her own want of presence ofmind: Charlotte tried to console her.",711
1561,“I dare say you will find him very agreeable.”,712
1562,“Heaven forbid!,713
1563,_That_ would be the greatest misfortune of all!,713
1564,To finda man agreeable whom one is determined to hate!,713
1565,Do not wish me such anevil.”,713
1566,"When the dancing recommenced, however, and Darcy approached to claim herhand, Charlotte could not help cautioning her, in a whisper, not to be asimpleton, and allow her fancy for Wickham to make her appear unpleasantin the eyes of a man often times his consequence.",714
1567,"Elizabeth made noanswer, and took her place in the set, amazed at the dignity to whichshe was arrived in being allowed to stand opposite to Mr. Darcy, andreading in her neighbours’ looks their equal amazement in beholding it.",714
1568,"They stood for some time without speaking a word; and she began toimagine that their silence was to last through the two dances, and, atfirst, was resolved not to break it; till suddenly fancying that itwould be the greater punishment to her partner to oblige him to talk,she made some slight observation on the dance.",714
1569,"He replied, and was againsilent.",714
1570,"After a pause of some minutes, she addressed him a second time,with--",714
1571,"“It is _your_ turn to say something now, Mr. Darcy.",715
1572,"_I_ talked about thedance, and _you_ ought to make some kind of remark on the size of theroom, or the number of couples.”",715
1573,"He smiled, and assured her that whatever she wished him to say should besaid.",716
1574,“Very well; that reply will do for the present.,717
1575,"Perhaps, by-and-by, Imay observe that private balls are much pleasanter than public ones; but_now_ we may be silent.”",717
1576,"“Do you talk by rule, then, while you are dancing?”",718
1577,“Sometimes.,719
1578,"One must speak a little, you know.",719
1579,"It would look odd to beentirely silent for half an hour together; and yet, for the advantage of_some_, conversation ought to be so arranged as that they may have thetrouble of saying as little as possible.”",719
1580,"“Are you consulting your own feelings in the present case, or do youimagine that you are gratifying mine?”",720
1581,"“Both,” replied Elizabeth archly; “for I have always seen a greatsimilarity in the turn of our minds.",721
1582,"We are each of an unsocial,taciturn disposition, unwilling to speak, unless we expect to saysomething that will amaze the whole room, and be handed down toposterity with all the _éclat_ of a proverb.”",721
1583,"“This is no very striking resemblance of your own character, I am sure,”said he.",722
1584,"“How near it may be to _mine_, I cannot pretend to say.",722
1585,"_You_think it a faithful portrait, undoubtedly.”",722
1586,“I must not decide on my own performance.”,723
1587,"He made no answer; and they were again silent till they had gone downthe dance, when he asked her if she and her sisters did not very oftenwalk to Meryton.",724
1588,"She answered in the affirmative; and, unable to resistthe temptation, added, “When you met us there the other day, we had justbeen forming a new acquaintance.”",724
1589,The effect was immediate.,725
1590,"A deeper shade of _hauteur_ overspread hisfeatures, but he said not a word; and Elizabeth, though blaming herselffor her own weakness, could not go on.",725
1591,"At length Darcy spoke, and in aconstrained manner said,--",725
1592,“Mr.,726
1593,"Wickham is blessed with such happy manners as may insure his_making_ friends; whether he may be equally capable of _retaining_ them,is less certain.”",726
1594,"“He has been so unlucky as to lose your friendship,” replied Elizabeth,with emphasis, “and in a manner which he is likely to suffer from allhis life.”",727
1595,"Darcy made no answer, and seemed desirous of changing the subject.",728
1596,"Atthat moment Sir William Lucas appeared close to them, meaning to passthrough the set to the other side of the room; but, on perceiving Mr.Darcy, he stopped, with a bow of superior courtesy, to compliment him onhis dancing and his partner.",728
1597,"“I have been most highly gratified, indeed, my dear sir; such verysuperior dancing is not often seen.",729
1598,It is evident that you belong to thefirst circles.,729
1599,"Allow me to say, however, that your fair partner does notdisgrace you: and that I must hope to have this pleasure often repeated,especially when a certain desirable event, my dear Miss Eliza (glancingat her sister and Bingley), shall take place.",729
1600,What congratulations willthen flow in!,729
1601,"I appeal to Mr. Darcy;--but let me not interrupt you, sir.",729
1602,"You will not thank me for detaining you from the bewitching converse ofthat young lady, whose bright eyes are also upbraiding me.”",729
1604,“Such very superior dancing is notoften seen.”,731
1606,"The latter part of this address was scarcely heard by Darcy; but SirWilliam’s allusion to his friend seemed to strike him forcibly, and hiseyes were directed, with a very serious expression, towards Bingley andJane, who were dancing together.",733
1607,"Recovering himself, however, shortly,he turned to his partner, and said,--",733
1608,“Sir William’s interruption has made me forget what we were talkingof.”,734
1609,“I do not think we were speaking at all.,735
1610,Sir William could not haveinterrupted any two people in the room who had less to say forthemselves.,735
1611,"We have tried two or three subjects already without success,and what we are to talk of next I cannot imagine.”",735
1612,"“What think you of books?” said he, smiling.",736
1613,"“Books--oh no!--I am sure we never read the same, or not with the samefeelings.”",737
1614,"“I am sorry you think so; but if that be the case, there can at least beno want of subject.",738
1615,We may compare our different opinions.”,738
1616,“No--I cannot talk of books in a ball-room; my head is always full ofsomething else.”,739
1617,"“The _present_ always occupies you in such scenes--does it?” said he,with a look of doubt.",740
1618,"“Yes, always,” she replied, without knowing what she said; for herthoughts had wandered far from the subject, as soon afterwards appearedby her suddenly exclaiming, “I remember hearing you once say, Mr. Darcy,that you hardly ever forgave;--that your resentment, once created, wasunappeasable.",741
1619,"You are very cautious, I suppose, as to its _beingcreated_?”",741
1620,"“I am,” said he, with a firm voice.",742
1621,“And never allow yourself to be blinded by prejudice?”,743
1622,“I hope not.”,744
1623,"“It is particularly incumbent on those who never change their opinion,to be secure of judging properly at first.”",745
1624,“May I ask to what these questions tend?”,746
1625,"“Merely to the illustration of _your_ character,” said she, endeavouringto shake off her gravity.",747
1626,“I am trying to make it out.”,747
1627,“And what is your success?”,748
1628,She shook her head.,749
1629,“I do not get on at all.,749
1630,I hear such differentaccounts of you as puzzle me exceedingly.”,749
1631,"“I can readily believe,” answered he, gravely, “that reports may varygreatly with respect to me; and I could wish, Miss Bennet, that you werenot to sketch my character at the present moment, as there is reason tofear that the performance would reflect no credit on either.”",750
1632,"“But if I do not take your likeness now, I may never have anotheropportunity.”",751
1633,"“I would by no means suspend any pleasure of yours,” he coldly replied.",752
1634,"She said no more, and they went down the other dance and parted insilence; on each side dissatisfied, though not to an equal degree; forin Darcy’s breast there was a tolerably powerful feeling towards her,which soon procured her pardon, and directed all his anger againstanother.",752
1635,"They had not long separated when Miss Bingley came towards her, and,with an expression of civil disdain, thus accosted her,--",753
1636,"“So, Miss Eliza, I hear you are quite delighted with George Wickham?",754
1637,"Your sister has been talking to me about him, and asking me a thousandquestions; and I find that the young man forgot to tell you, among hisother communications, that he was the son of old Wickham, the late Mr.Darcy’s steward.",754
1638,"Let me recommend you, however, as a friend, not to giveimplicit confidence to all his assertions; for, as to Mr. Darcy’s usinghim ill, it is perfectly false: for, on the contrary, he has been alwaysremarkably kind to him, though George Wickham has treated Mr. Darcy in amost infamous manner.",754
1639,"I do not know the particulars, but I know verywell that Mr. Darcy is not in the least to blame; that he cannot bearto hear George Wickham mentioned; and that though my brother thought hecould not well avoid including him in his invitation to the officers, hewas excessively glad to find that he had taken himself out of the way.",754
1640,"His coming into the country at all is a most insolent thing, indeed, andI wonder how he could presume to do it.",754
1641,"I pity you, Miss Eliza, for thisdiscovery of your favourite’s guilt; but really, considering hisdescent, one could not expect much better.”",754
1642,"“His guilt and his descent appear, by your account, to be the same,”said Elizabeth, angrily; “for I have heard you accuse him of nothingworse than of being the son of Mr. Darcy’s steward, and of _that_, I canassure you, he informed me himself.”",755
1643,"“I beg your pardon,” replied Miss Bingley, turning away with a sneer.",756
1644,“Excuse my interference; it was kindly meant.”,756
1645,“Insolent girl!” said Elizabeth to herself.,757
1646,“You are much mistaken ifyou expect to influence me by such a paltry attack as this.,757
1647,"I seenothing in it but your own wilful ignorance and the malice of Mr.Darcy.” She then sought her eldest sister, who had undertaken to makeinquiries on the same subject of Bingley.",757
1648,"Jane met her with a smile ofsuch sweet complacency, a glow of such happy expression, as sufficientlymarked how well she was satisfied with the occurrences of the evening.",757
1649,"Elizabeth instantly read her feelings; and, at that moment, solicitudefor Wickham, resentment against his enemies, and everything else, gaveway before the hope of Jane’s being in the fairest way for happiness.",757
1650,"“I want to know,” said she, with a countenance no less smiling than hersister’s, “what you have learnt about Mr. Wickham.",758
1651,"But perhaps you havebeen too pleasantly engaged to think of any third person, in which caseyou may be sure of my pardon.”",758
1652,"“No,” replied Jane, “I have not forgotten him; but I have nothingsatisfactory to tell you.",759
1653,"Mr. Bingley does not know the whole of hishistory, and is quite ignorant of the circumstances which haveprincipally offended Mr. Darcy; but he will vouch for the good conduct,the probity and honour, of his friend, and is perfectly convinced thatMr. Wickham has deserved much less attention from Mr. Darcy than he hasreceived; and I am sorry to say that by his account, as well as hissister’s, Mr. Wickham is by no means a respectable young man.",759
1654,"I amafraid he has been very imprudent, and has deserved to lose Mr. Darcy’sregard.”",759
1655,“Mr.,760
1656,Bingley does not know Mr. Wickham himself.”,760
1657,“No; he never saw him till the other morning at Meryton.”,761
1658,“This account then is what he has received from Mr. Darcy.,762
1659,I amperfectly satisfied.,762
1660,But what does he say of the living?”,762
1661,"“He does not exactly recollect the circumstances, though he has heardthem from Mr. Darcy more than once, but he believes that it was left tohim _conditionally_ only.”",763
1662,"“I have not a doubt of Mr. Bingley’s sincerity,” said Elizabeth warmly,“but you must excuse my not being convinced by assurances only.",764
1663,"Mr.Bingley’s defence of his friend was a very able one, I dare say; butsince he is unacquainted with several parts of the story, and has learntthe rest from that friend himself, I shall venture still to think ofboth gentlemen as I did before.”",764
1664,"She then changed the discourse to one more gratifying to each, and onwhich there could be no difference of sentiment.",765
1665,"Elizabeth listened withdelight to the happy though modest hopes which Jane entertained ofBingley’s regard, and said all in her power to heighten her confidencein it.",765
1666,"On their being joined by Mr. Bingley himself, Elizabeth withdrewto Miss Lucas; to whose inquiry after the pleasantness of her lastpartner she had scarcely replied, before Mr. Collins came up to them,and told her with great exultation, that he had just been so fortunateas to make a most important discovery.",765
1667,"“I have found out,” said he, “by a singular accident, that there is nowin the room a near relation to my patroness.",766
1668,"I happened to overhear thegentleman himself mentioning to the young lady who does the honours ofthis house the names of his cousin Miss De Bourgh, and of her mother,Lady Catherine.",766
1669,How wonderfully these sort of things occur!,766
1670,Who wouldhave thought of my meeting with--perhaps--a nephew of Lady Catherine deBourgh in this assembly!,766
1671,"I am most thankful that the discovery is madein time for me to pay my respects to him, which I am now going to do,and trust he will excuse my not having done it before.",766
1672,My totalignorance of the connection must plead my apology.”,766
1673,“You are not going to introduce yourself to Mr. Darcy?”,767
1674,“Indeed I am.,768
1675,I shall entreat his pardon for not having done it earlier.,768
1676,I believe him to be Lady Catherine’s _nephew_.,768
1677,It will be in my power toassure him that her Ladyship was quite well yesterday se’nnight.”,768
1678,"Elizabeth tried hard to dissuade him from such a scheme; assuring himthat Mr. Darcy would consider his addressing him without introduction asan impertinent freedom, rather than a compliment to his aunt; that itwas not in the least necessary there should be any notice on eitherside, and that if it were, it must belong to Mr. Darcy, the superior inconsequence, to begin the acquaintance.",769
1679,"Mr. Collins listened to her withthe determined air of following his own inclination, and when she ceasedspeaking, replied thus,--",769
1680,"“My dear Miss Elizabeth, I have the highest opinion in the world of yourexcellent judgment in all matters within the scope of yourunderstanding, but permit me to say that there must be a wide differencebetween the established forms of ceremony amongst the laity and thosewhich regulate the clergy; for, give me leave to observe that I considerthe clerical office as equal in point of dignity with the highest rankin the kingdom--provided that a proper humility of behaviour is at thesame time maintained.",770
1681,"You must, therefore, allow me to follow thedictates of my conscience on this occasion, which lead me to performwhat I look on as a point of duty.",770
1682,"Pardon me for neglecting to profit byyour advice, which on every other subject shall be my constant guide,though in the case before us I consider myself more fitted by educationand habitual study to decide on what is right than a young lady likeyourself;” and with a low bow he left her to attack Mr. Darcy, whosereception of his advances she eagerly watched, and whose astonishment atbeing so addressed was very evident.",770
1683,"Her cousin prefaced his speech witha solemn bow, and though she could not hear a word of it, she felt as ifhearing it all, and saw in the motion of his lips the words “apology,”“Hunsford,” and “Lady Catherine de Bourgh.” It vexed her to see himexpose himself to such a man.",770
1684,"Mr. Darcy was eyeing him withunrestrained wonder; and when at last Mr. Collins allowed him to speak,replied with an air of distant civility.",770
1685,"Mr. Collins, however, was notdiscouraged from speaking again, and Mr. Darcy’s contempt seemedabundantly increasing with the length of his second speech; and at theend of it he only made him a slight bow, and moved another way: Mr.Collins then returned to Elizabeth.",770
1686,"“I have no reason, I assure you,” said he, “to be dissatisfied with myreception.",771
1687,Mr. Darcy seemed much pleased with the attention.,771
1688,"He answeredme with the utmost civility, and even paid me the compliment of saying,that he was so well convinced of Lady Catherine’s discernment as to becertain she could never bestow a favour unworthily.",771
1689,It was really a veryhandsome thought.,771
1690,"Upon the whole, I am much pleased with him.”",771
1691,"As Elizabeth had no longer any interest of her own to pursue, she turnedher attention almost entirely on her sister and Mr. Bingley; and thetrain of agreeable reflections which her observations gave birth to madeher perhaps almost as happy as Jane.",772
1692,"She saw her in idea settled in thatvery house, in all the felicity which a marriage of true affection couldbestow; and she felt capable, under such circumstances, of endeavouringeven to like Bingley’s two sisters.",772
1693,"Her mother’s thoughts she plainlysaw were bent the same way, and she determined not to venture near her,lest she might hear too much.",772
1694,"When they sat down to supper, therefore,she considered it a most unlucky perverseness which placed them withinone of each other; and deeply was she vexed to find that her mother wastalking to that one person (Lady Lucas) freely, openly, and of nothingelse but of her expectation that Jane would be soon married to Mr.Bingley.",772
1695,"It was an animating subject, and Mrs. Bennet seemed incapableof fatigue while enumerating the advantages of the match.",772
1696,"His being sucha charming young man, and so rich, and living but three miles from them,were the first points of self-gratulation; and then it was such acomfort to think how fond the two sisters were of Jane, and to becertain that they must desire the connection as much as she could do.",772
1697,"Itwas, moreover, such a promising thing for her younger daughters, asJane’s marrying so greatly must throw them in the way of other rich men;and, lastly, it was so pleasant at her time of life to be able toconsign her single daughters to the care of their sister, that she mightnot be obliged to go into company more than she liked.",772
1698,"It was necessaryto make this circumstance a matter of pleasure, because on suchoccasions it is the etiquette; but no one was less likely than Mrs.Bennet to find comfort in staying at home at any period of her life.",772
1699,"Sheconcluded with many good wishes that Lady Lucas might soon be equallyfortunate, though evidently and triumphantly believing there was nochance of it.",772
1700,"In vain did Elizabeth endeavour to check the rapidity of her mother’swords, or persuade her to describe her felicity in a less audiblewhisper; for to her inexpressible vexation she could perceive that thechief of it was overheard by Mr. Darcy, who sat opposite to them.",773
1701,Hermother only scolded her for being nonsensical.,773
1702,"“What is Mr. Darcy to me, pray, that I should be afraid of him?",774
