,sentences,paragraph
1317,“M—Mary Williams.”,346
1318,"Somehow it didn’t seem to me that I said it was Mary before, so Ididn’t look up—seemed to me I said it was Sarah; so I felt sort ofcornered, and was afeared maybe I was looking it, too.",347
1319,I wished thewoman would say something more; the longer she set still the uneasier Iwas.,347
1320,But now she says:,347
1321,"“Honey, I thought you said it was Sarah when you first come in?”",348
1322,"“Oh, yes’m, I did.",349
1323,Sarah Mary Williams.,349
1324,Sarah’s my first name.,349
1325,"Somecalls me Sarah, some calls me Mary.”",349
1326,"“Oh, that’s the way of it?”",350
1327,“Yes’m.”,351
1328,"I was feeling better then, but I wished I was out of there, anyway.",352
1329,Icouldn’t look up yet.,352
1330,"Well, the woman fell to talking about how hard times was, and how poorthey had to live, and how the rats was as free as if they owned theplace, and so forth and so on, and then I got easy again.",353
1331,She was rightabout the rats.,353
1332,You’d see one stick his nose out of a hole in thecorner every little while.,353
1333,"She said she had to have things handy tothrow at them when she was alone, or they wouldn’t give her no peace.",353
1334,"She showed me a bar of lead twisted up into a knot, and said she was agood shot with it generly, but she’d wrenched her arm a day or two ago,and didn’t know whether she could throw true now.",353
1335,"But she watched for achance, and directly banged away at a rat; but she missed him wide, andsaid “Ouch!” it hurt her arm so.",353
1336,Then she told me to try for the nextone.,353
1337,"I wanted to be getting away before the old man got back, but ofcourse I didn’t let on.",353
1338,"I got the thing, and the first rat that showedhis nose I let drive, and if he’d a stayed where he was he’d a been atolerable sick rat.",353
1339,"She said that was first-rate, and she reckoned Iwould hive the next one.",353
1340,"She went and got the lump of lead and fetchedit back, and brought along a hank of yarn which she wanted me to helpher with.",353
1341,"I held up my two hands and she put the hank over them, andwent on talking about her and her husband’s matters.",353
1342,But she broke offto say:,353
1343,“Keep your eye on the rats.,354
1344,"You better have the lead in your lap,handy.”",354
1345,"So she dropped the lump into my lap just at that moment, and I clappedmy legs together on it and she went on talking.",355
1346,But only about aminute.,355
1347,"Then she took off the hank and looked me straight in the face,and very pleasant, and says:",355
1348,"“Come, now, what’s your real name?”",356
1349,"“Wh—what, mum?”",357
1350,“What’s your real name?,358
1351,"Is it Bill, or Tom, or Bob?—or what is it?”",358
1352,"I reckon I shook like a leaf, and I didn’t know hardly what to do.",359
1353,ButI says:,359
1354,"“Please to don’t poke fun at a poor girl like me, mum.",360
1355,"If I’m in theway here, I’ll—”",360
1356,"“No, you won’t.",361
1357,Set down and stay where you are.,361
1358,"I ain’t going to hurtyou, and I ain’t going to tell on you, nuther.",361
1359,"You just tell me yoursecret, and trust me.",361
1360,"I’ll keep it; and, what’s more, I’ll help you.",361
1361,So’ll my old man if you want him to.,361
1362,"You see, you’re a runaway’prentice, that’s all.",361
1363,It ain’t anything.,361
1364,There ain’t no harm in it.,361
1365,"You’ve been treated bad, and you made up your mind to cut.",361
1366,"Bless you,child, I wouldn’t tell on you.",361
1367,"Tell me all about it now, that’s a goodboy.”",361
1368,"So I said it wouldn’t be no use to try to play it any longer, and Iwould just make a clean breast and tell her everything, but she musn’tgo back on her promise.",362
1369,"Then I told her my father and mother was dead,and the law had bound me out to a mean old farmer in the country thirtymile back from the river, and he treated me so bad I couldn’t stand itno longer; he went away to be gone a couple of days, and so I took mychance and stole some of his daughter’s old clothes and cleared out,and I had been three nights coming the thirty miles.",362
1370,"I traveled nights,and hid daytimes and slept, and the bag of bread and meat I carriedfrom home lasted me all the way, and I had a-plenty.",362
1371,"I said I believedmy uncle Abner Moore would take care of me, and so that was why Istruck out for this town of Goshen.",362
1372,"“Goshen, child?",363
1373,This ain’t Goshen.,363
1374,This is St. Petersburg.,363
1375,Goshen’s tenmile further up the river.,363
1376,Who told you this was Goshen?”,363
1377,"“Why, a man I met at daybreak this morning, just as I was going to turninto the woods for my regular sleep.",364
1378,"He told me when the roads forked Imust take the right hand, and five mile would fetch me to Goshen.”",364
1379,"“He was drunk, I reckon.",365
1380,He told you just exactly wrong.”,365
1381,"“Well, he did act like he was drunk, but it ain’t no matter now.",366
1382,I gotto be moving along.,366
1383,I’ll fetch Goshen before daylight.”,366
1384,“Hold on a minute.,367
1385,I’ll put you up a snack to eat.,367
1386,You might want it.”,367
1387,"So she put me up a snack, and says:",368
1388,"“Say, when a cow’s laying down, which end of her gets up first?",369
1389,Answerup prompt now—don’t stop to study over it.,369
1390,Which end gets up first?”,369
1391,"“The hind end, mum.”",370
1392,"“Well, then, a horse?”",371
1393,"“The for’rard end, mum.”",372
1394,“Which side of a tree does the moss grow on?”,373
1395,“North side.”,374
1396,"“If fifteen cows is browsing on a hillside, how many of them eats withtheir heads pointed the same direction?”",375
1397,"“The whole fifteen, mum.”",376
1398,"“Well, I reckon you _have_ lived in the country.",377
1399,I thought maybe youwas trying to hocus me again.,377
1400,"What’s your real name, now?”",377
1401,"“George Peters, mum.”",378
1402,"“Well, try to remember it, George.",379
1403,"Don’t forget and tell me it’sElexander before you go, and then get out by saying it’s GeorgeElexander when I catch you.",379
1404,And don’t go about women in that oldcalico.,379
1405,"You do a girl tolerable poor, but you might fool men, maybe.",379
1406,"Bless you, child, when you set out to thread a needle don’t hold thethread still and fetch the needle up to it; hold the needle still andpoke the thread at it; that’s the way a woman most always does, but aman always does t’other way.",379
1407,"And when you throw at a rat or anything,hitch yourself up a tiptoe and fetch your hand up over your head asawkward as you can, and miss your rat about six or seven foot.",379
1408,"Throwstiff-armed from the shoulder, like there was a pivot there for it toturn on, like a girl; not from the wrist and elbow, with your arm outto one side, like a boy.",379
1409,"And, mind you, when a girl tries to catchanything in her lap she throws her knees apart; she don’t clap themtogether, the way you did when you catched the lump of lead.",379
1410,"Why, Ispotted you for a boy when you was threading the needle; and Icontrived the other things just to make certain.",379
1411,"Now trot along to youruncle, Sarah Mary Williams George Elexander Peters, and if you get intotrouble you send word to Mrs. Judith Loftus, which is me, and I’ll dowhat I can to get you out of it.",379
1412,"Keep the river road all the way, andnext time you tramp take shoes and socks with you.",379
1413,"The river road’s arocky one, and your feet’ll be in a condition when you get to Goshen, Ireckon.”",379
1414,"I went up the bank about fifty yards, and then I doubled on my tracksand slipped back to where my canoe was, a good piece below the house.",380
1415,"Ijumped in, and was off in a hurry.",380
1416,"I went up-stream far enough to makethe head of the island, and then started across.",380
1417,"I took off thesun-bonnet, for I didn’t want no blinders on then.",380
1418,"When I was about themiddle I heard the clock begin to strike, so I stops and listens; thesound come faint over the water but clear—eleven.",380
1419,"When I struck thehead of the island I never waited to blow, though I was most winded,but I shoved right into the timber where my old camp used to be, andstarted a good fire there on a high and dry spot.",380
1420,"Then I jumped in the canoe and dug out for our place, a mile and a halfbelow, as hard as I could go.",381
1421,"I landed, and slopped through the timberand up the ridge and into the cavern.",381
1422,"There Jim laid, sound asleep onthe ground.",381
1423,I roused him out and says:,381
1424,"“Git up and hump yourself, Jim!",382
1425,There ain’t a minute to lose.,382
1426,They’reafter us!”,382
1427,"Jim never asked no questions, he never said a word; but the way heworked for the next half an hour showed about how he was scared.",383
1428,"Bythat time everything we had in the world was on our raft, and she wasready to be shoved out from the willow cove where she was hid.",383
1429,"We putout the camp fire at the cavern the first thing, and didn’t show acandle outside after that.",383
1430,"I took the canoe out from the shore a little piece, and took a look;but if there was a boat around I couldn’t see it, for stars and shadowsain’t good to see by.",384
1431,"Then we got out the raft and slipped along downin the shade, past the foot of the island dead still—never saying aword.",384
1432,CHAPTER XII.,386
1433,"It must a been close on to one o’clock when we got below the island atlast, and the raft did seem to go mighty slow.",387
1434,"If a boat was to comealong we was going to take to the canoe and break for the Illinoisshore; and it was well a boat didn’t come, for we hadn’t ever thoughtto put the gun in the canoe, or a fishing-line, or anything to eat.",387
1435,Wewas in ruther too much of a sweat to think of so many things.,387
1436,It warn’tgood judgment to put _everything_ on the raft.,387
1437,"If the men went to the island I just expect they found the camp fire Ibuilt, and watched it all night for Jim to come.",388
1438,"Anyways, they stayedaway from us, and if my building the fire never fooled them it warn’tno fault of mine.",388
1439,I played it as low down on them as I could.,388
1440,"When the first streak of day began to show we tied up to a tow-head in abig bend on the Illinois side, and hacked off cottonwood branches withthe hatchet, and covered up the raft with them so she looked like therehad been a cave-in in the bank there.",389
1441,A tow-head is a sandbar that hascottonwoods on it as thick as harrow-teeth.,389
1442,"We had mountains on the Missouri shore and heavy timber on the Illinoisside, and the channel was down the Missouri shore at that place, so wewarn’t afraid of anybody running across us.",390
1443,"We laid there all day, andwatched the rafts and steamboats spin down the Missouri shore, andup-bound steamboats fight the big river in the middle.",390
1444,"I told Jim allabout the time I had jabbering with that woman; and Jim said she was asmart one, and if she was to start after us herself _she_ wouldn’t setdown and watch a camp fire—no, sir, she’d fetch a dog.",390
1445,"Well, then, Isaid, why couldn’t she tell her husband to fetch a dog?",390
1446,"Jim said he betshe did think of it by the time the men was ready to start, and hebelieved they must a gone up-town to get a dog and so they lost allthat time, or else we wouldn’t be here on a tow-head sixteen orseventeen mile below the village—no, indeedy, we would be in that sameold town again.",390
1447,So I said I didn’t care what was the reason they didn’tget us as long as they didn’t.,390
1448,"When it was beginning to come on dark we poked our heads out of thecottonwood thicket, and looked up and down and across; nothing insight; so Jim took up some of the top planks of the raft and built asnug wigwam to get under in blazing weather and rainy, and to keep thethings dry.",391
1449,"Jim made a floor for the wigwam, and raised it a foot ormore above the level of the raft, so now the blankets and all the trapswas out of reach of steamboat waves.",391
1450,Right in the middle of the wigwamwe made a layer of dirt about five or six inches deep with a framearound it for to hold it to its place; this was to build a fire on insloppy weather or chilly; the wigwam would keep it from being seen.,391
1451,"Wemade an extra steering-oar, too, because one of the others might getbroke on a snag or something.",391
1452,"We fixed up a short forked stick to hangthe old lantern on, because we must always light the lantern wheneverwe see a steamboat coming down-stream, to keep from getting run over;but we wouldn’t have to light it for up-stream boats unless we see wewas in what they call a “crossing”; for the river was pretty high yet,very low banks being still a little under water; so up-bound boatsdidn’t always run the channel, but hunted easy water.",391
1453,"This second night we run between seven and eight hours, with a currentthat was making over four mile an hour.",392
1454,"We catched fish and talked, andwe took a swim now and then to keep off sleepiness.",392
1455,"It was kind ofsolemn, drifting down the big, still river, laying on our backs lookingup at the stars, and we didn’t ever feel like talking loud, and itwarn’t often that we laughed—only a little kind of a low chuckle.",392
1456,"Wehad mighty good weather as a general thing, and nothing ever happenedto us at all—that night, nor the next, nor the next.",392
1457,"Every night we passed towns, some of them away up on black hillsides,nothing but just a shiny bed of lights; not a house could you see.",393
1458,"Thefifth night we passed St. Louis, and it was like the whole world litup.",393
1459,"In St. Petersburg they used to say there was twenty or thirtythousand people in St. Louis, but I never believed it till I see thatwonderful spread of lights at two o’clock that still night.",393
1460,Therewarn’t a sound there; everybody was asleep.,393
1461,"Every night now I used to slip ashore towards ten o’clock at somelittle village, and buy ten or fifteen cents’ worth of meal or bacon orother stuff to eat; and sometimes I lifted a chicken that warn’troosting comfortable, and took him along.",394
1462,"Pap always said, take achicken when you get a chance, because if you don’t want him yourselfyou can easy find somebody that does, and a good deed ain’t everforgot.",394
1463,"I never see pap when he didn’t want the chicken himself, butthat is what he used to say, anyway.",394
1464,"Mornings before daylight I slipped into cornfields and borrowed awatermelon, or a mushmelon, or a punkin, or some new corn, or things ofthat kind.",395
1465,"Pap always said it warn’t no harm to borrow things if youwas meaning to pay them back some time; but the widow said it warn’tanything but a soft name for stealing, and no decent body would do it.",395
1466,Jim said he reckoned the widow was partly right and pap was partlyright; so the best way would be for us to pick out two or three thingsfrom the list and say we wouldn’t borrow them any more—then he reckonedit wouldn’t be no harm to borrow the others.,395
1467,"So we talked it over allone night, drifting along down the river, trying to make up our mindswhether to drop the watermelons, or the cantelopes, or the mushmelons,or what.",395
1468,"But towards daylight we got it all settled satisfactory, andconcluded to drop crabapples and p’simmons.",395
1469,"We warn’t feeling justright before that, but it was all comfortable now.",395
1470,"I was glad the wayit come out, too, because crabapples ain’t ever good, and the p’simmonswouldn’t be ripe for two or three months yet.",395
1471,"We shot a water-fowl, now and, then that got up too early in the morningor didn’t go to bed early enough in the evening.",396
1472,"Take it all round, welived pretty high.",396
1473,"The fifth night below St. Louis we had a big storm after midnight, witha power of thunder and lightning, and the rain poured down in a solidsheet.",397
1474,We stayed in the wigwam and let the raft take care of itself.,397
1475,"When the lightning glared out we could see a big straight river ahead,and high, rocky bluffs on both sides.",397
1476,"By-and-by says I, “Hel-_lo_, Jim,looky yonder!” It was a steamboat that had killed herself on a rock.",397
1477,Wewas drifting straight down for her.,397
1478,The lightning showed her verydistinct.,397
1479,"She was leaning over, with part of her upper deck abovewater, and you could see every little chimbly-guy clean and clear, anda chair by the big bell, with an old slouch hat hanging on the back ofit, when the flashes come.",397
1480,"Well, it being away in the night and stormy, and all somysterious-like, I felt just the way any other boy would a felt when Isee that wreck laying there so mournful and lonesome in the middle ofthe river.",398
1481,"I wanted to get aboard of her and slink around a little, andsee what there was there.",398
1482,So I says:,398
1483,"“Le’s land on her, Jim.”",399
1484,But Jim was dead against it at first.,400
1485,He says:,400
1486,“I doan’ want to go fool’n ’long er no wrack.,401
1487,"We’s doin’ blame’ well,en we better let blame’ well alone, as de good book says.",401
1488,Like as notdey’s a watchman on dat wrack.”,401
1489,"“Watchman your grandmother,” I says; “there ain’t nothing to watch butthe texas and the pilot-house; and do you reckon anybody’s going toresk his life for a texas and a pilot-house such a night as this, whenit’s likely to break up and wash off down the river any minute?” Jimcouldn’t say nothing to that, so he didn’t try.",402
1490,"“And besides,” I says,“we might borrow something worth having out of the captain’s stateroom.",402
1491,"Seegars, _I_ bet you—and cost five cents apiece, solid cash.",402
1492,"Steamboatcaptains is always rich, and get sixty dollars a month, and _they_don’t care a cent what a thing costs, you know, long as they want it.",402
1493,"Stick a candle in your pocket; I can’t rest, Jim, till we give her arummaging.",402
1494,Do you reckon Tom Sawyer would ever go by this thing?,402
1495,"Notfor pie, he wouldn’t.",402
1496,He’d call it an adventure—that’s what he’d callit; and he’d land on that wreck if it was his last act.,402
1497,"And wouldn’t hethrow style into it?—wouldn’t he spread himself, nor nothing?",402
1498,"Why,you’d think it was Christopher C’lumbus discovering Kingdom-Come.",402
1499,Iwish Tom Sawyer _was_ here.”,402
1500,"Jim he grumbled a little, but give in.",403
1501,"He said we mustn’t talk any morethan we could help, and then talk mighty low.",403
1502,"The lightning showed usthe wreck again just in time, and we fetched the stabboard derrick, andmade fast there.",403
1503,The deck was high out here.,404
1504,"We went sneaking down the slope of it tolabboard, in the dark, towards the texas, feeling our way slow with ourfeet, and spreading our hands out to fend off the guys, for it was sodark we couldn’t see no sign of them.",404
1505,"Pretty soon we struck the forwardend of the skylight, and clumb on to it; and the next step fetched usin front of the captain’s door, which was open, and by Jimminy, awaydown through the texas-hall we see a light!",404
1506,and all in the same secondwe seem to hear low voices in yonder!,404
1507,"Jim whispered and said he was feeling powerful sick, and told me tocome along.",405
1508,"I says, all right, and was going to start for the raft; butjust then I heard a voice wail out and say:",405
1509,"“Oh, please don’t, boys; I swear I won’t ever tell!”",406
1510,"Another voice said, pretty loud:",407
1511,"“It’s a lie, Jim Turner.",408
1512,You’ve acted this way before.,408
1513,"You always wantmore’n your share of the truck, and you’ve always got it, too, becauseyou’ve swore ’t if you didn’t you’d tell.",408
1514,But this time you’ve said itjest one time too many.,408
1515,"You’re the meanest, treacherousest hound inthis country.”",408
1516,By this time Jim was gone for the raft.,409
1517,"I was just a-biling withcuriosity; and I says to myself, Tom Sawyer wouldn’t back out now, andso I won’t either; I’m a-going to see what’s going on here.",409
1518,"So Idropped on my hands and knees in the little passage, and crept aft inthe dark till there warn’t but one stateroom betwixt me and thecross-hall of the texas.",409
1519,"Then in there I see a man stretched on thefloor and tied hand and foot, and two men standing over him, and one ofthem had a dim lantern in his hand, and the other one had a pistol.",409
1520,"This one kept pointing the pistol at the man’s head on the floor, andsaying:",409
1521,“I’d _like_ to!,410
1522,"And I orter, too—a mean skunk!”",410
1523,"The man on the floor would shrivel up and say, “Oh, please don’t, Bill;I hain’t ever goin’ to tell.”",411
1524,And every time he said that the man with the lantern would laugh andsay:,412
1525,"“’Deed you _ain’t!_ You never said no truer thing ’n that, you betyou.” And once he said: “Hear him beg!",413
1526,and yit if we hadn’t got thebest of him and tied him he’d a killed us both.,413
1527,And what _for?_ Jistfor noth’n.,413
1528,Jist because we stood on our _rights_—that’s what for.,413
1529,"ButI lay you ain’t a-goin’ to threaten nobody any more, Jim Turner.",413
1530,"Put_up_ that pistol, Bill.”",413
1531,Bill says:,414
1532,"“I don’t want to, Jake Packard.",415
1533,I’m for killin’ him—and didn’t he killold Hatfield jist the same way—and don’t he deserve it?”,415
1534,"“But I don’t _want_ him killed, and I’ve got my reasons for it.”",416
1535,"“Bless yo’ heart for them words, Jake Packard!",417
1536,"I’ll never forgit youlong’s I live!” says the man on the floor, sort of blubbering.",417
1537,"Packard didn’t take no notice of that, but hung up his lantern on anail and started towards where I was there in the dark, and motionedBill to come.",418
1538,"I crawfished as fast as I could about two yards, but theboat slanted so that I couldn’t make very good time; so to keep fromgetting run over and catched I crawled into a stateroom on the upperside.",418
1539,"The man came a-pawing along in the dark, and when Packard got tomy stateroom, he says:",418
1540,“Here—come in here.”,419
1541,"And in he come, and Bill after him.",420
1542,"But before they got in I was up inthe upper berth, cornered, and sorry I come.",420
1543,"Then they stood there,with their hands on the ledge of the berth, and talked.",420
1544,"I couldn’t seethem, but I could tell where they was by the whisky they’d been having.",420
1545,"I was glad I didn’t drink whisky; but it wouldn’t made much differenceanyway, because most of the time they couldn’t a treed me because Ididn’t breathe.",420
1546,I was too scared.,420
1547,"And, besides, a body _couldn’t_breathe and hear such talk.",420
1548,They talked low and earnest.,420
1549,Bill wanted tokill Turner.,420
1550,He says:,420
1551,"“He’s said he’ll tell, and he will.",421
1552,If we was to give both our sharesto him _now_ it wouldn’t make no difference after the row and the waywe’ve served him.,421
1553,"Shore’s you’re born, he’ll turn State’s evidence; nowyou hear _me_.",421
1554,I’m for putting him out of his troubles.”,421
1555,"“So’m I,” says Packard, very quiet.",422
1556,"“Blame it, I’d sorter begun to think you wasn’t.",423
1557,"Well, then, that’s allright.",423
1558,Le’s go and do it.”,423
1559,“Hold on a minute; I hain’t had my say yit.,424
1560,You listen to me.,424
1561,"Shooting’s good, but there’s quieter ways if the thing’s _got_ to bedone.",424
1562,But what _I_ say is this: it ain’t good sense to go court’naround after a halter if you can git at what you’re up to in some waythat’s jist as good and at the same time don’t bring you into no resks.,424
1563,Ain’t that so?”,424
1564,“You bet it is.,425
1565,But how you goin’ to manage it this time?”,425
1566,"“Well, my idea is this: we’ll rustle around and gather up whateverpickins we’ve overlooked in the staterooms, and shove for shore andhide the truck.",426
1567,Then we’ll wait.,426
1568,Now I say it ain’t a-goin’ to bemore’n two hours befo’ this wrack breaks up and washes off down theriver.,426
1569,See?,426
1570,"He’ll be drownded, and won’t have nobody to blame for itbut his own self.",426
1571,I reckon that’s a considerble sight better ’n killin’of him.,426
1572,"I’m unfavorable to killin’ a man as long as you can git aroun’it; it ain’t good sense, it ain’t good morals.",426
1573,Ain’t I right?”,426
1574,"“Yes, I reck’n you are.",427
1575,But s’pose she _don’t_ break up and wash off?”,427
1576,"“Well, we can wait the two hours anyway and see, can’t we?”",428
1577,"“All right, then; come along.”",429
1578,"So they started, and I lit out, all in a cold sweat, and scrambledforward.",430
1579,"It was dark as pitch there; but I said, in a kind of a coarsewhisper, “Jim!” and he answered up, right at my elbow, with a sort of amoan, and I says:",430
1580,"“Quick, Jim, it ain’t no time for fooling around and moaning; there’s agang of murderers in yonder, and if we don’t hunt up their boat and sether drifting down the river so these fellows can’t get away from thewreck there’s one of ’em going to be in a bad fix.",431
1581,But if we find theirboat we can put _all_ of ’em in a bad fix—for the Sheriff ’ll get ’em.,431
1582,Quick—hurry!,431
1583,"I’ll hunt the labboard side, you hunt the stabboard.",431
1584,"Youstart at the raft, and—”",431
1585,"“Oh, my lordy, lordy!",432
1586,_Raf’?_ Dey ain’ no raf’ no mo’; she done brokeloose en gone I—en here we is!”,432
1587,CHAPTER XIII.,434
1588,"Well, I catched my breath and most fainted.",435
1589,Shut up on a wreck withsuch a gang as that!,435
1590,But it warn’t no time to be sentimentering.,435
1591,We’d_got_ to find that boat now—had to have it for ourselves.,435
1592,"So we wenta-quaking and shaking down the stabboard side, and slow work it was,too—seemed a week before we got to the stern.",435
1593,No sign of a boat.,435
1594,"Jimsaid he didn’t believe he could go any further—so scared he hadn’thardly any strength left, he said.",435
1595,"But I said, come on, if we get lefton this wreck we are in a fix, sure.",435
1596,So on we prowled again.,435
1597,"We struckfor the stern of the texas, and found it, and then scrabbled alongforwards on the skylight, hanging on from shutter to shutter, for theedge of the skylight was in the water.",435
1598,"When we got pretty close to thecross-hall door, there was the skiff, sure enough!",435
1599,I could just barelysee her.,435
1600,I felt ever so thankful.,435
1601,"In another second I would a beenaboard of her, but just then the door opened.",435
1602,"One of the men stuck hishead out only about a couple of foot from me, and I thought I was gone;but he jerked it in again, and says:",435
1603,"“Heave that blame lantern out o’ sight, Bill!”",436
1604,"He flung a bag of something into the boat, and then got in himself andset down.",437
1605,It was Packard.,437
1606,Then Bill _he_ come out and got in.,437
1607,"Packardsays, in a low voice:",437
1608,“All ready—shove off!”,438
1609,"I couldn’t hardly hang on to the shutters, I was so weak.",439
1610,But Billsays:,439
1611,“Hold on—’d you go through him?”,440
1612,“No.,441
1613,Didn’t you?”,441
1614,“No.,442
1615,So he’s got his share o’ the cash yet.”,442
1616,"“Well, then, come along; no use to take truck and leave money.”",443
1617,"“Say, won’t he suspicion what we’re up to?”",444
1618,“Maybe he won’t.,445
1619,But we got to have it anyway.,445
1620,Come along.”,445
1621,So they got out and went in.,446
1622,"The door slammed to because it was on the careened side; and in a halfsecond I was in the boat, and Jim come tumbling after me.",447
1623,"I out with myknife and cut the rope, and away we went!",447
1624,"We didn’t touch an oar, and we didn’t speak nor whisper, nor hardlyeven breathe.",448
1625,"We went gliding swift along, dead silent, past the tip ofthe paddle-box, and past the stern; then in a second or two more we wasa hundred yards below the wreck, and the darkness soaked her up, everylast sign of her, and we was safe, and knowed it.",448
1626,"When we was three or four hundred yards down-stream we see the lanternshow like a little spark at the texas door for a second, and we knowedby that that the rascals had missed their boat, and was beginning tounderstand that they was in just as much trouble now as Jim Turner was.",449
1627,"Then Jim manned the oars, and we took out after our raft.",450
1628,Now was thefirst time that I begun to worry about the men—I reckon I hadn’t hadtime to before.,450
1629,"I begun to think how dreadful it was, even formurderers, to be in such a fix.",450
1630,"I says to myself, there ain’t notelling but I might come to be a murderer myself yet, and then howwould _I_ like it?",450
1631,So says I to Jim:,450
1632,"“The first light we see we’ll land a hundred yards below it or aboveit, in a place where it’s a good hiding-place for you and the skiff,and then I’ll go and fix up some kind of a yarn, and get somebody to gofor that gang and get them out of their scrape, so they can be hungwhen their time comes.”",451
1633,"But that idea was a failure; for pretty soon it begun to storm again,and this time worse than ever.",452
1634,"The rain poured down, and never a lightshowed; everybody in bed, I reckon.",452
1635,"We boomed along down the river,watching for lights and watching for our raft.",452
1636,"After a long time therain let up, but the clouds stayed, and the lightning kept whimpering,and by-and-by a flash showed us a black thing ahead, floating, and wemade for it.",452
1637,"It was the raft, and mighty glad was we to get aboard of it again.",453
1638,"Weseen a light now away down to the right, on shore.",453
1639,So I said I would gofor it.,453
1640,The skiff was half full of plunder which that gang had stolethere on the wreck.,453
1641,"We hustled it on to the raft in a pile, and I toldJim to float along down, and show a light when he judged he had goneabout two mile, and keep it burning till I come; then I manned my oarsand shoved for the light.",453
1642,"As I got down towards it, three or four moreshowed—up on a hillside.",453
1643,It was a village.,453
1644,"I closed in above the shorelight, and laid on my oars and floated.",453
1645,"As I went by, I see it was alantern hanging on the jackstaff of a double-hull ferry-boat.",453
1646,"I skimmedaround for the watchman, a-wondering whereabouts he slept; andby-and-by I found him roosting on the bitts, forward, with his headdown between his knees.",453
1647,"I gave his shoulder two or three little shoves,and begun to cry.",453
1648,"He stirred up, in a kind of a startlish way; but when he see it was onlyme, he took a good gap and stretch, and then he says:",454
1649,"“Hello, what’s up?",455
1650,"Don’t cry, bub.",455
1651,What’s the trouble?”,455
1652,I says:,456
1653,"“Pap, and mam, and sis, and—”",457
1654,Then I broke down.,458
1655,He says:,458
1656,"“Oh, dang it now, _don’t_ take on so; we all has to have our troubles,and this’n ’ll come out all right.",459
1657,What’s the matter with ’em?”,459
1658,“They’re—they’re—are you the watchman of the boat?”,460
1659,"“Yes,” he says, kind of pretty-well-satisfied like.",461
1660,“I’m the captainand the owner and the mate and the pilot and watchman and headdeck-hand; and sometimes I’m the freight and passengers.,461
1661,"I ain’t asrich as old Jim Hornback, and I can’t be so blame’ generous and good toTom, Dick and Harry as what he is, and slam around money the way hedoes; but I’ve told him a many a time ’t I wouldn’t trade places withhim; for, says I, a sailor’s life’s the life for me, and I’m derned if_I’d_ live two mile out o’ town, where there ain’t nothing ever goin’on, not for all his spondulicks and as much more on top of it.",461
1662,Says I—”,461
1663,I broke in and says:,462
1664,"“They’re in an awful peck of trouble, and—”",463
1665,“_Who_ is?”,464
1666,"“Why, pap and mam and sis and Miss Hooker; and if you’d take yourferry-boat and go up there—”",465
1667,“Up where?,466
1668,Where are they?”,466
1669,“On the wreck.”,467
1670,“What wreck?”,468
1671,"“Why, there ain’t but one.”",469
1672,"“What, you don’t mean the _Walter Scott?_”",470
1673,“Yes.”,471
1674,“Good land!,472
1675,"what are they doin’ _there_, for gracious sakes?”",472
1676,"“Well, they didn’t go there a-purpose.”",473
1677,“I bet they didn’t!,474
1678,"Why, great goodness, there ain’t no chance for ’emif they don’t git off mighty quick!",474
1679,"Why, how in the nation did theyever git into such a scrape?”",474
1680,“Easy enough.,475
1681,Miss Hooker was a-visiting up there to the town—”,475
1682,"“Yes, Booth’s Landing—go on.”",476
1683,"“She was a-visiting there at Booth’s Landing, and just in the edge ofthe evening she started over with her nigger woman in the horse-ferryto stay all night at her friend’s house, Miss What-you-may-call-her Idisremember her name—and they lost their steering-oar, and swung aroundand went a-floating down, stern first, about two mile, andsaddle-baggsed on the wreck, and the ferryman and the nigger woman andthe horses was all lost, but Miss Hooker she made a grab and got aboardthe wreck.",477
1684,"Well, about an hour after dark we come along down in ourtrading-scow, and it was so dark we didn’t notice the wreck till we wasright on it; and so _we_ saddle-baggsed; but all of us was saved butBill Whipple—and oh, he _was_ the best cretur!—I most wish’t it hadbeen me, I do.”",477
1685,“My George!,478
1686,It’s the beatenest thing I ever struck.,478
1687,And _then_ what didyou all do?”,478
1688,"“Well, we hollered and took on, but it’s so wide there we couldn’t makenobody hear.",479
1689,So pap said somebody got to get ashore and get helpsomehow.,479
1690,"I was the only one that could swim, so I made a dash for it,and Miss Hooker she said if I didn’t strike help sooner, come here andhunt up her uncle, and he’d fix the thing.",479
1691,"I made the land about a milebelow, and been fooling along ever since, trying to get people to dosomething, but they said, ‘What, in such a night and such a current?",479
1692,There ain’t no sense in it; go for the steam ferry.’ Now if you’ll goand—”,479
1693,"“By Jackson, I’d _like_ to, and, blame it, I don’t know but I will; butwho in the dingnation’s a-going’ to _pay_ for it?",480
1694,Do you reckon yourpap—”,480
1695,“Why _that’s_ all right.,481
1696,"Miss Hooker she tole me, _particular_, thather uncle Hornback—”",481
1697,“Great guns!,482
1698,is _he_ her uncle?,482
1699,"Looky here, you break for that lightover yonder-way, and turn out west when you git there, and about aquarter of a mile out you’ll come to the tavern; tell ’em to dart youout to Jim Hornback’s, and he’ll foot the bill.",482
1700,"And don’t you foolaround any, because he’ll want to know the news.",482
1701,Tell him I’ll have hisniece all safe before he can get to town.,482
1702,"Hump yourself, now; I’ma-going up around the corner here to roust out my engineer.”",482
