text,paragraph,pred,label,prob,anger,disgust,fear,joy,neutral,sadness,surprise
"“I was eleven last March,” said Anne, resigning herself to bald facts with a little sigh.",244,5,sadness,0.7072147130966187,0.006079582963138819,0.023270482197403908,0.005856273230165243,0.025633424520492554,0.22380892932415009,0.7072147130966187,0.008136579766869545
"“And I was born in Bolingbroke, Nova Scotia.",244,4,neutral,0.4129693806171417,0.012384852394461632,0.007446815725415945,0.08218827098608017,0.37093621492385864,0.4129693806171417,0.07005030661821365,0.04402413219213486
"My father’s name was Walter Shirley, and he was a teacher in the Bolingbroke High School.",244,4,neutral,0.694250226020813,0.013242941349744797,0.04806797578930855,0.00648539187386632,0.09637891501188278,0.694250226020813,0.08940728008747101,0.05216730013489723
My mother’s name was Bertha Shirley.,244,4,neutral,0.7078391313552856,0.006956818047910929,0.0157946590334177,0.011828839778900146,0.03625069186091423,0.7078391313552856,0.09048328548669815,0.13084658980369568
Aren’t Walter and Bertha lovely names?,244,4,neutral,0.6292360424995422,0.0074651045724749565,0.031082207337021828,0.011708402074873447,0.007561965845525265,0.6292360424995422,0.03223152458667755,0.2807147204875946
I’m so glad my parents had nice names.,244,3,joy,0.9822340607643127,0.0010800916934385896,0.0006770643522031605,0.0002647740766406059,0.9822340607643127,0.004016842693090439,0.0026582253631204367,0.009069022722542286
"It would be a real disgrace to have a father named--well, say Jedediah, wouldn’t it?”",244,1,disgust,0.8322223424911499,0.10940409451723099,0.8322223424911499,0.0056345839984714985,0.0010239871917292476,0.030531955882906914,0.013792113400995731,0.007390923798084259
"“I guess it doesn’t matter what a person’s name is as long as he behaves himself,” said Marilla, feeling herself called upon to inculcate a good and useful moral.",245,0,anger,0.45207488536834717,0.45207488536834717,0.15300169587135315,0.004895081743597984,0.024914192035794258,0.3270655572414398,0.0330100953578949,0.0050384607166051865
"“Well, I don’t know.” Anne looked thoughtful.",246,4,neutral,0.6700724363327026,0.02206401340663433,0.23666778206825256,0.004317418206483126,0.027659492567181587,0.6700724363327026,0.026659179478883743,0.012559652328491211
"“I read in a book once that a rose by any other name would smell as sweet, but I’ve never been able to believe it.",246,1,disgust,0.8346164226531982,0.00749899260699749,0.8346164226531982,0.012574844993650913,0.0015540356980636716,0.018286840990185738,0.004415225703269243,0.12105368077754974
I don’t believe a rose _would_ be as nice if it was called a thistle or a skunk cabbage.,246,6,surprise,0.6189016699790955,0.040931448340415955,0.21433541178703308,0.006517003756016493,0.0031409484799951315,0.1108039990067482,0.005369511432945728,0.6189016699790955
I suppose my father could have been a good man even if he had been called Jedediah; but I’m sure it would have been a cross.,246,4,neutral,0.31725385785102844,0.04951615631580353,0.25408458709716797,0.2038484811782837,0.01730116456747055,0.31725385785102844,0.14763854444026947,0.010357260704040527
"Well, my mother was a teacher in the High School, too, but when she married father she gave up teaching, of course.",246,5,sadness,0.3659459054470062,0.08303160220384598,0.36471787095069885,0.009388212114572525,0.017897838726639748,0.15105277299880981,0.3659459054470062,0.007965744473040104
A husband was enough responsibility.,246,4,neutral,0.44595688581466675,0.11261163651943207,0.16134139895439148,0.006507264915853739,0.024387797340750694,0.44595688581466675,0.24506162106990814,0.004133408889174461
Mrs. Thomas said that they were a pair of babies and as poor as church mice.,246,1,disgust,0.7329619526863098,0.009170232340693474,0.7329619526863098,0.010860709473490715,0.004125305917114019,0.14416971802711487,0.08865410834550858,0.01005792897194624
They went to live in a weeny-teeny little yellow house in Bolingbroke.,246,4,neutral,0.5362257957458496,0.019092902541160583,0.025073831900954247,0.003046796889975667,0.333800733089447,0.5362257957458496,0.031128419563174248,0.05163150280714035
"I’ve never seen that house, but I’ve imagined it thousands of times.",246,6,surprise,0.6384758353233337,0.007885913364589214,0.00422557070851326,0.004882716573774815,0.01258770003914833,0.3279108703136444,0.004031408112496138,0.6384758353233337
I think it must have had honeysuckle over the parlor window and lilacs in the front yard and lilies of the valley just inside the gate.,246,4,neutral,0.8413408398628235,0.021042196080088615,0.04485498368740082,0.01776791922748089,0.011050386354327202,0.8413408398628235,0.020801948383450508,0.04314173758029938
"Yes, and muslin curtains in all the windows.",246,4,neutral,0.7934653759002686,0.011839630082249641,0.07864793390035629,0.008107868954539299,0.005512351635843515,0.7934653759002686,0.019903477281332016,0.08252335339784622
Muslin curtains give a house such an air.,246,4,neutral,0.6510483622550964,0.009354955516755581,0.141463503241539,0.004420903045684099,0.13955466449260712,0.6510483622550964,0.01990658976137638,0.034251000732183456
I was born in that house.,246,3,joy,0.9481408596038818,0.002168905921280384,0.002962027443572879,0.007997116073966026,0.9481408596038818,0.020162802189588547,0.011527801863849163,0.007040590513497591
"Mrs. Thomas said I was the homeliest baby she ever saw, I was so scrawny and tiny and nothing but eyes, but that mother thought I was perfectly beautiful.",246,3,joy,0.26757773756980896,0.06545965373516083,0.16842322051525116,0.26632511615753174,0.26757773756980896,0.17340821027755737,0.009924872778356075,0.04888114333152771
"I should think a mother would be a better judge than a poor woman who came in to scrub, wouldn’t you?",246,1,disgust,0.800777792930603,0.08257155120372772,0.800777792930603,0.004839175846427679,0.001439846702851355,0.07272917777299881,0.01175918709486723,0.025883352383971214
"I’m glad she was satisfied with me anyhow; I would feel so sad if I thought I was a disappointment to her--because she didn’t live very long after that, you see.",246,5,sadness,0.49342411756515503,0.02409731224179268,0.04496169462800026,0.0026670098304748535,0.06878454983234406,0.251219242811203,0.49342411756515503,0.11484608799219131
She died of fever when I was just three months old.,246,5,sadness,0.5694504380226135,0.012375378981232643,0.056822240352630615,0.2007509171962738,0.003990978933870792,0.13471032679080963,0.5694504380226135,0.021899685263633728
I do wish she’d lived long enough for me to remember calling her mother.,246,6,surprise,0.33670487999916077,0.004160314332693815,0.02096829004585743,0.03128407895565033,0.007125428877770901,0.33218976855278015,0.2675672471523285,0.33670487999916077
"I think it would be so sweet to say ‘mother,’ don’t you?",246,3,joy,0.528207004070282,0.019507795572280884,0.029580388218164444,0.003899024100974202,0.528207004070282,0.15379326045513153,0.012691283598542213,0.2523212134838104
And father died four days afterwards from fever too.,246,5,sadness,0.9580525755882263,0.0019228000892326236,0.003130902536213398,0.005676736123859882,0.0016454763244837523,0.016117805615067482,0.9580525755882263,0.013453695923089981
"That left me an orphan and folks were at their wits’ end, so Mrs. Thomas said, what to do with me.",246,4,neutral,0.30229273438453674,0.13570955395698547,0.2943546175956726,0.07483837753534317,0.0030251750722527504,0.30229273438453674,0.18439750373363495,0.005381978116929531
"You see, nobody wanted me even then.",246,1,disgust,0.4428311884403229,0.3740178942680359,0.4428311884403229,0.012694968841969967,0.005109170451760292,0.11978751420974731,0.014702706597745419,0.030856477096676826
It seems to be my fate.,246,4,neutral,0.7364357709884644,0.014657384715974331,0.05976590886712074,0.017582803964614868,0.029830263927578926,0.7364357709884644,0.13124887645244598,0.010479021817445755
Father and mother had both come from places far away and it was well known they hadn’t any relatives living.,246,4,neutral,0.8795217871665955,0.0045358301140367985,0.016459910199046135,0.004127987194806337,0.008769086562097073,0.8795217871665955,0.06862668693065643,0.017958752810955048
"Finally Mrs. Thomas said she’d take me, though she was poor and had a drunken husband.",246,1,disgust,0.39528024196624756,0.10005936771631241,0.39528024196624756,0.03737219050526619,0.029754597693681717,0.34126320481300354,0.08746995776891708,0.008800414390861988
She brought me up by hand.,246,3,joy,0.5768500566482544,0.0333327054977417,0.17705745995044708,0.025966249406337738,0.5768500566482544,0.16941672563552856,0.0076273283921182156,0.009749539196491241
Do you know if there is anything in being brought up by hand that ought to make people who are brought up that way better than other people?,246,4,neutral,0.7553149461746216,0.04661997780203819,0.06123203784227371,0.005528484471142292,0.0070504080504179,0.7553149461746216,0.005511770024895668,0.1187424585223198
Because whenever I was naughty Mrs. Thomas would ask me how I could be such a bad girl when she had brought me up by hand--reproachful-like.,246,1,disgust,0.762285053730011,0.05375479534268379,0.762285053730011,0.14762933552265167,0.004020040854811668,0.007026129402220249,0.02288580872118473,0.0023988147731870413
“Mr.,247,4,neutral,0.8969722390174866,0.012474003247916698,0.011535972356796265,0.011818756349384785,0.005311709363013506,0.8969722390174866,0.012573827989399433,0.04931352660059929
"and Mrs. Thomas moved away from Bolingbroke to Marysville, and I lived with them until I was eight years old.",247,5,sadness,0.5003821849822998,0.00850772950798273,0.003994335886090994,0.021683698520064354,0.15327557921409607,0.24287652969360352,0.5003821849822998,0.06927992403507233
I helped look after the Thomas children--there were four of them younger than me--and I can tell you they took a lot of looking after.,247,4,neutral,0.71701580286026,0.019108252599835396,0.03845765069127083,0.003554269904270768,0.11695040762424469,0.71701580286026,0.04304441064596176,0.061869245022535324
"Then Mr. Thomas was killed falling under a train and his mother offered to take Mrs. Thomas and the children, but she didn’t want me.",247,0,anger,0.4317319095134735,0.4317319095134735,0.10499222576618195,0.22520819306373596,0.0014395668404176831,0.010113961063325405,0.22309888899326324,0.003415254410356283
"Mrs. Thomas was at _her_ wits’ end, so she said, what to do with me.",247,4,neutral,0.33672216534614563,0.14077895879745483,0.1090104877948761,0.2588987946510315,0.005587755236774683,0.33672216534614563,0.1320739984512329,0.016927888616919518
"Then Mrs. Hammond from up the river came down and said she’d take me, seeing I was handy with children, and I went up the river to live with her in a little clearing among the stumps.",247,4,neutral,0.44887349009513855,0.05526930093765259,0.24829329550266266,0.058001771569252014,0.09003155678510666,0.44887349009513855,0.050813354551792145,0.048717252910137177
It was a very lonesome place.,247,3,joy,0.39820095896720886,0.002273514633998275,0.02882206439971924,0.0047025615349411964,0.39820095896720886,0.1814943104982376,0.37518638372421265,0.0093202143907547
I’m sure I could never have lived there if I hadn’t had an imagination.,247,4,neutral,0.5153996348381042,0.010505846701562405,0.010766926221549511,0.015757042914628983,0.007299670018255711,0.5153996348381042,0.011526779271662235,0.4287441074848175
"Mr. Hammond worked a little sawmill up there, and Mrs. Hammond had eight children.",247,3,joy,0.427490770816803,0.013501311652362347,0.03894558921456337,0.00685907294973731,0.427490770816803,0.27685901522636414,0.19366362690925598,0.04268057644367218
She had twins three times.,247,4,neutral,0.7727500796318054,0.014221714809536934,0.025730155408382416,0.004767539910972118,0.10408434271812439,0.7727500796318054,0.05670710280537605,0.021739047020673752
"I like babies in moderation, but twins three times in succession is _too much_.",247,4,neutral,0.4844191074371338,0.068206787109375,0.15855954587459564,0.004455182701349258,0.21441900730133057,0.4844191074371338,0.06420168280601501,0.005738682113587856
"I told Mrs. Hammond so firmly, when the last pair came.",247,4,neutral,0.450611412525177,0.1356935203075409,0.18662190437316895,0.14832541346549988,0.02242538146674633,0.450611412525177,0.04768402874469757,0.008638489060103893
I used to get so dreadfully tired carrying them about.,247,2,fear,0.9908559322357178,0.0010369943920522928,0.0014261024771258235,0.9908559322357178,0.0008191730012185872,0.00240111630409956,0.002190033905208111,0.001270553795620799
"“I lived up river with Mrs. Hammond over two years, and then Mr. Hammond died and Mrs. Hammond broke up housekeeping.",248,5,sadness,0.9290356040000916,0.010115306824445724,0.013276837766170502,0.021388132125139236,0.0024957647547125816,0.013718933798372746,0.9290356040000916,0.009969454258680344
She divided her children among her relatives and went to the States.,248,1,disgust,0.2840285897254944,0.14615818858146667,0.2840285897254944,0.016476012766361237,0.013993182219564915,0.28393226861953735,0.2485886663198471,0.006823002360761166
"I had to go to the asylum at Hopeton, because nobody would take me.",248,0,anger,0.454723060131073,0.454723060131073,0.0742947906255722,0.10742021352052689,0.0014048245502635837,0.010762601159512997,0.3480950891971588,0.0032994181383401155
"They didn’t want me at the asylum, either; they said they were overcrowded as it was.",248,0,anger,0.4770577847957611,0.4770577847957611,0.33498358726501465,0.024612853303551674,0.0015759625239297748,0.12033520638942719,0.03881361708045006,0.002620965475216508
But they had to take me and I was there four months until Mrs. Spencer came.”,248,4,neutral,0.30896255373954773,0.08218274265527725,0.18898150324821472,0.18721021711826324,0.00990450568497181,0.30896255373954773,0.1995997428894043,0.023158809170126915
"Anne finished up with another sigh, of relief this time.",249,3,joy,0.7073806524276733,0.005370161030441523,0.011856731958687305,0.0007201862754300237,0.7073806524276733,0.2340049296617508,0.02990681305527687,0.010760447010397911
Evidently she did not like talking about her experiences in a world that had not wanted her.,249,1,disgust,0.9266183376312256,0.03166104853153229,0.9266183376312256,0.004845776595175266,0.0006915509002283216,0.015182234346866608,0.01979486271739006,0.0012061954475939274
"“Did you ever go to school?” demanded Marilla, turning the sorrel mare down the shore road.",250,4,neutral,0.34450963139533997,0.16224829852581024,0.1154504343867302,0.1164737194776535,0.0031485846266150475,0.34450963139533997,0.012325911782681942,0.24584348499774933
“Not a great deal.,251,5,sadness,0.6127649545669556,0.009657367132604122,0.06965149194002151,0.0459478422999382,0.007544832304120064,0.1407533437013626,0.6127649545669556,0.11368020623922348
I went a little the last year I stayed with Mrs. Thomas.,251,3,joy,0.7333135008811951,0.007810452487319708,0.010164706967771053,0.009598375298082829,0.7333135008811951,0.10365178436040878,0.12666620314121246,0.008795034140348434
"When I went up river we were so far from a school that I couldn’t walk it in winter and there was vacation in summer, so I could only go in the spring and fall.",251,2,fear,0.3557548522949219,0.029771624132990837,0.051613010466098785,0.3557548522949219,0.022764531895518303,0.3538188338279724,0.1464889645576477,0.03978821262717247
But of course I went while I was at the asylum.,251,2,fear,0.5772532820701599,0.02512160874903202,0.08902448415756226,0.5772532820701599,0.018929606303572655,0.25033560395240784,0.03422008082270622,0.005115299951285124
"I can read pretty well and I know ever so many pieces of poetry off by heart--‘The Battle of Hohenlinden’ and ‘Edinburgh after Flodden,’ and ‘Bingen on the Rhine,’ and lots of the ‘Lady of the Lake’ and most of ‘The Seasons,’ by James Thompson.",251,4,neutral,0.6203126907348633,0.035196807235479355,0.09430793672800064,0.04399508610367775,0.10920832306146622,0.6203126907348633,0.06110331043601036,0.035875845700502396
Don’t you just love poetry that gives you a crinkly feeling up and down your back?,251,4,neutral,0.6864126920700073,0.01098544616252184,0.0935857966542244,0.062110334634780884,0.029519813135266304,0.6864126920700073,0.08808186650276184,0.029304150491952896
There is a piece in the Fifth Reader--‘The Downfall of Poland’--that is just full of thrills.,251,3,joy,0.8836798071861267,0.0017736726440489292,0.003838560776785016,0.00346738426014781,0.8836798071861267,0.06966068595647812,0.024377334862947464,0.01320256944745779
"Of course, I wasn’t in the Fifth Reader--I was only in the Fourth--but the big girls used to lend me theirs to read.”",251,4,neutral,0.6515799760818481,0.04185747355222702,0.22379961609840393,0.013645769096910954,0.00881898682564497,0.6515799760818481,0.01983177289366722,0.04046642407774925
"“Were those women--Mrs. Thomas and Mrs. Hammond--good to you?” asked Marilla, looking at Anne out of the corner of her eye.",252,4,neutral,0.6972668170928955,0.02240273728966713,0.04878275841474533,0.014684278517961502,0.01221531629562378,0.6972668170928955,0.004329347051680088,0.20031876862049103
"“O-o-o-h,” faltered Anne.",253,1,disgust,0.41685864329338074,0.06459113210439682,0.41685864329338074,0.3437579274177551,0.0028702234849333763,0.06800714135169983,0.08418647199869156,0.019728440791368484
Her sensitive little face suddenly flushed scarlet and embarrassment sat on her brow.,253,1,disgust,0.48739030957221985,0.07761883735656738,0.48739030957221985,0.04093611240386963,0.0055930353701114655,0.13649232685565948,0.2049836665391922,0.046985745429992676
"“Oh, they _meant_ to be--I know they meant to be just as good and kind as possible.",253,4,neutral,0.8437800407409668,0.016750669106841087,0.033032044768333435,0.005242320243269205,0.0686446875333786,0.8437800407409668,0.01358062494546175,0.01896955445408821
"And when people mean to be good to you, you don’t mind very much when they’re not quite--always.",253,4,neutral,0.3605203330516815,0.27743029594421387,0.3181331157684326,0.008327752351760864,0.014134627766907215,0.3605203330516815,0.010654856450855732,0.01079899538308382
"They had a good deal to worry them, you know.",253,2,fear,0.43275246024131775,0.08341887593269348,0.017074843868613243,0.43275246024131775,0.01712236925959587,0.3832963705062866,0.0316067673265934,0.03472817689180374
"It’s very trying to have a drunken husband, you see; and it must be very trying to have twins three times in succession, don’t you think?",253,1,disgust,0.8554388880729675,0.05879661813378334,0.8554388880729675,0.0074141365475952625,0.0017862956738099456,0.03845049440860748,0.00924572441726923,0.02886786125600338
But I feel sure they meant to be good to me.”,253,3,joy,0.9753382205963135,0.0027018506079912186,0.004250317811965942,0.0007009386899881065,0.9753382205963135,0.013198400847613811,0.002429528394713998,0.0013806974748149514
Marilla asked no more questions.,254,4,neutral,0.4321059584617615,0.2758811414241791,0.23359239101409912,0.008783379569649696,0.0033916642423719168,0.4321059584617615,0.03847254440188408,0.007772961165755987
Anne gave herself up to a silent rapture over the shore road and Marilla guided the sorrel abstractedly while she pondered deeply.,254,4,neutral,0.41608449816703796,0.018373681232333183,0.05483044311404228,0.3853481709957123,0.02172444947063923,0.41608449816703796,0.09354589879512787,0.01009296253323555
Pity was suddenly stirring in her heart for the child.,254,1,disgust,0.7117394208908081,0.16786973178386688,0.7117394208908081,0.021037232130765915,0.00531928613781929,0.030324576422572136,0.04863586649298668,0.015073907561600208
"What a starved, unloved life she had had--a life of drudgery and poverty and neglect; for Marilla was shrewd enough to read between the lines of Anne’s history and divine the truth.",254,5,sadness,0.48879945278167725,0.0196696687489748,0.013795968145132065,0.011684385128319263,0.00842962320894003,0.4480975866317749,0.48879945278167725,0.009523333981633186
No wonder she had been so delighted at the prospect of a real home.,254,3,joy,0.9133062958717346,0.0041723186150193214,0.001330542378127575,0.0016243361169472337,0.9133062958717346,0.015095062553882599,0.002844644710421562,0.06162687763571739
It was a pity she had to be sent back.,254,5,sadness,0.9054309129714966,0.0034099065233021975,0.03888233006000519,0.0014286157675087452,0.004634552169591188,0.03678416088223457,0.9054309129714966,0.009429593570530415
"What if she, Marilla, should indulge Matthew’s unaccountable whim and let her stay?",254,2,fear,0.49117591977119446,0.44080740213394165,0.017977531999349594,0.49117591977119446,0.001494336174800992,0.0326344259083271,0.008191067725419998,0.0077193379402160645
"He was set on it; and the child seemed a nice, teachable little thing.",254,3,joy,0.9255971908569336,0.0054228962399065495,0.013930038549005985,0.0005811199662275612,0.9255971908569336,0.0439101941883564,0.005234661046415567,0.005323896650224924
"“She’s got too much to say,” thought Marilla, “but she might be trained out of that.",255,4,neutral,0.9222224950790405,0.007077661342918873,0.037005096673965454,0.008414559066295624,0.0021945058833807707,0.9222224950790405,0.0096209105104208,0.013464757241308689
And there’s nothing rude or slangy in what she does say.,255,4,neutral,0.7456197142601013,0.08121124655008316,0.1553836315870285,0.0023118318058550358,0.002297845669090748,0.7456197142601013,0.007757097017019987,0.005418689455837011
She’s ladylike.,255,4,neutral,0.45514050126075745,0.009717435576021671,0.4443967938423157,0.005066807381808758,0.05866708979010582,0.45514050126075745,0.00586884468793869,0.02114255726337433
It’s likely her people were nice folks.”,255,4,neutral,0.8647089600563049,0.008145708590745926,0.026578154414892197,0.002353612333536148,0.08488314598798752,0.8647089600563049,0.004227816592901945,0.00910266861319542
"The shore road was “woodsy and wild and lonesome.” On the right hand, scrub firs, their spirits quite unbroken by long years of tussle with the gulf winds, grew thickly.",256,5,sadness,0.5095704197883606,0.06703858822584152,0.13983914256095886,0.1112978607416153,0.010573383420705795,0.13108660280704498,0.5095704197883606,0.030594000592827797
"On the left were the steep red sandstone cliffs, so near the track in places that a mare of less steadiness than the sorrel might have tried the nerves of the people behind her.",256,2,fear,0.6213799118995667,0.019025977700948715,0.05186019837856293,0.6213799118995667,0.004913161974400282,0.2701340913772583,0.02053143084049225,0.012155172415077686
"Down at the base of the cliffs were heaps of surf-worn rocks or little sandy coves inlaid with pebbles as with ocean jewels; beyond lay the sea, shimmering and blue, and over it soared the gulls, their pinions flashing silvery in the sunlight.",256,4,neutral,0.5232216715812683,0.07885125279426575,0.06340038776397705,0.12352260202169418,0.05901388078927994,0.5232216715812683,0.04510105773806572,0.10688916593790054
"“Isn’t the sea wonderful?” said Anne, rousing from a long, wide-eyed silence.",257,4,neutral,0.6506640315055847,0.019091496244072914,0.08591160923242569,0.06449394673109055,0.022884171456098557,0.6506640315055847,0.037909749895334244,0.1190449669957161
"“Once, when I lived in Marysville, Mr. Thomas hired an express wagon and took us all to spend the day at the shore ten miles away.",257,4,neutral,0.4037136733531952,0.033003151416778564,0.14697784185409546,0.3137257695198059,0.017324745655059814,0.4037136733531952,0.043540626764297485,0.04171416908502579
"I enjoyed every moment of that day, even if I had to look after the children all the time.",257,3,joy,0.9858896732330322,0.0014246428618207574,0.003089743899181485,0.0003772905038204044,0.9858896732330322,0.005047556944191456,0.0031506733503192663,0.0010204074205830693
I lived it over in happy dreams for years.,257,3,joy,0.954887866973877,0.0029162191785871983,0.0014302522176876664,0.00036706365062855184,0.954887866973877,0.029657870531082153,0.004039747640490532,0.006700874771922827
But this shore is nicer than the Marysville shore.,257,3,joy,0.4593326151371002,0.004577587358653545,0.038698989897966385,0.0013768883654847741,0.4593326151371002,0.45288828015327454,0.01927763782441616,0.023847928270697594
Aren’t those gulls splendid?,257,4,neutral,0.4385561943054199,0.049066439270973206,0.09033164381980896,0.005442793946713209,0.010955109260976315,0.4385561943054199,0.009680618532001972,0.3959672451019287
Would you like to be a gull?,257,4,neutral,0.5876023769378662,0.05925643444061279,0.07602450996637344,0.18565694987773895,0.010632937774062157,0.5876023769378662,0.045223135501146317,0.03560366854071617
"I think I would--that is, if I couldn’t be a human girl.",257,4,neutral,0.3494139611721039,0.11375997215509415,0.16553105413913727,0.23845060169696808,0.007971778512001038,0.3494139611721039,0.03474940359592438,0.09012316912412643
Don’t you think it would be nice to wake up at sunrise and swoop down over the water and away out over that lovely blue all day; and then at night to fly back to one’s nest?,257,6,surprise,0.4825111925601959,0.029453463852405548,0.01987125724554062,0.06779397279024124,0.03529229387640953,0.3398616313934326,0.0252162404358387,0.4825111925601959
"Oh, I can just imagine myself doing it.",257,1,disgust,0.29968690872192383,0.08192187547683716,0.29968690872192383,0.0711464062333107,0.11230351030826569,0.2087908834218979,0.03017793968319893,0.1959724724292755
"What big house is that just ahead, please?”",257,6,surprise,0.4180280864238739,0.07834182679653168,0.0610819011926651,0.029999056831002235,0.009944540448486805,0.38806501030921936,0.014539551921188831,0.4180280864238739
“That’s the White Sands Hotel.,258,4,neutral,0.7803191542625427,0.008685286156833172,0.0074515752494335175,0.0050048124976456165,0.00522188562899828,0.7803191542625427,0.0039012213237583637,0.1894160807132721
"Mr. Kirke runs it, but the season hasn’t begun yet.",258,4,neutral,0.9474833011627197,0.005727224983274937,0.011363863945007324,0.005321853328496218,0.003453082637861371,0.9474833011627197,0.015833338722586632,0.010817188769578934
There are heaps of Americans come there for the summer.,258,4,neutral,0.8662726283073425,0.005063692573457956,0.005898621864616871,0.0017633112147450447,0.008739289827644825,0.8662726283073425,0.009804955683648586,0.10245752334594727
They think this shore is just about right.”,258,4,neutral,0.9196170568466187,0.020275676622986794,0.03181848302483559,0.004616761580109596,0.014293511398136616,0.9196170568466187,0.0030658182222396135,0.006312694400548935
"“I was afraid it might be Mrs. Spencer’s place,” said Anne mournfully.",259,5,sadness,0.9150498509407043,0.0011893537594005466,0.004616742953658104,0.04973113536834717,0.002088315784931183,0.02363915555179119,0.9150498509407043,0.003685463685542345
“I don’t want to get there.,259,5,sadness,0.38671568036079407,0.13109815120697021,0.09278722107410431,0.3229217231273651,0.003573829773813486,0.05762156471610069,0.38671568036079407,0.005281900987029076
"Somehow, it will seem like the end of everything.”",259,4,neutral,0.5877097845077515,0.0398043729364872,0.2048572450876236,0.03633294627070427,0.006867485586553812,0.5877097845077515,0.11138539016246796,0.013042791746556759
 CHAPTER VI.,261,4,neutral,0.8028303384780884,0.032856810837984085,0.039366330951452255,0.05541924387216568,0.033639732748270035,0.8028303384780884,0.01625405065715313,0.01963357999920845
Marilla Makes Up Her Mind,261,4,neutral,0.8831254243850708,0.021569110453128815,0.04078040271997452,0.004929566290229559,0.004219579044729471,0.8831254243850708,0.03151687979698181,0.013858906924724579
" GET there they did, however, in due season.",262,4,neutral,0.9416044354438782,0.008297307416796684,0.007042639423161745,0.0020167208276689053,0.0025733390357345343,0.9416044354438782,0.010595211759209633,0.027870401740074158
"Mrs. Spencer lived in a big yellow house at White Sands Cove, and she came to the door with surprise and welcome mingled on her benevolent face.",262,6,surprise,0.8482149243354797,0.006133997347205877,0.002600278239697218,0.004463165067136288,0.10061105340719223,0.0355098694562912,0.0024666739627718925,0.8482149243354797
"“Dear, dear,” she exclaimed, “you’re the last folks I was looking for today, but I’m real glad to see you.",263,3,joy,0.9827653765678406,0.0009026238694787025,0.0010194267379119992,0.00030190832330845296,0.9827653765678406,0.006736197043210268,0.0028661659453064203,0.005408334080129862
You’ll put your horse in?,263,6,surprise,0.5677812695503235,0.14748825132846832,0.10832854360342026,0.012765444815158844,0.010523365810513496,0.1374407857656479,0.015672428533434868,0.5677812695503235
"And how are you, Anne?”",263,6,surprise,0.7880204916000366,0.06826753914356232,0.014648116193711758,0.0242310781031847,0.0052604530937969685,0.07861275970935822,0.02095956914126873,0.7880204916000366
"“I’m as well as can be expected, thank you,” said Anne smilelessly.",264,3,joy,0.8668345808982849,0.005011160857975483,0.003631549421697855,0.0008054274949245155,0.8668345808982849,0.10896846652030945,0.0031888906378299,0.011559965088963509
A blight seemed to have descended on her.,264,1,disgust,0.3791255056858063,0.05007680132985115,0.3791255056858063,0.0968109592795372,0.0021094810217618942,0.16075284779071808,0.2994334101676941,0.011690990999341011
"“I suppose we’ll stay a little while to rest the mare,” said Marilla, “but I promised Matthew I’d be home early.",265,4,neutral,0.7372760772705078,0.01635725051164627,0.02648819051682949,0.04542217403650284,0.015277632512152195,0.7372760772705078,0.15250135958194733,0.0066772447898983955
"The fact is, Mrs. Spencer, there’s been a queer mistake somewhere, and I’ve come over to see where it is.",265,4,neutral,0.9452630281448364,0.004526345059275627,0.010286347940564156,0.003621511161327362,0.0025984742678701878,0.9452630281448364,0.014390937983989716,0.019313395023345947
"We sent word, Matthew and I, for you to bring us a boy from the asylum.",265,3,joy,0.7438983917236328,0.013665333390235901,0.014316841959953308,0.011830630712211132,0.7438983917236328,0.18602804839611053,0.02382832206785679,0.006432466208934784
We told your brother Robert to tell you we wanted a boy ten or eleven years old.”,265,4,neutral,0.669059693813324,0.08146422356367111,0.10740095376968384,0.03614361956715584,0.03923162817955017,0.669059693813324,0.056720294058322906,0.00997959915548563
"“Marilla Cuthbert, you don’t say so!” said Mrs. Spencer in distress.",266,2,fear,0.8885595202445984,0.0213755015283823,0.007315189111977816,0.8885595202445984,0.0021920811850577593,0.0493355430662632,0.021982867270708084,0.00923929177224636
"“Why, Robert sent word down by his daughter Nancy and she said you wanted a girl--didn’t she, Flora Jane?” appealing to her daughter who had come out to the steps.",266,4,neutral,0.45328426361083984,0.1949678212404251,0.0348072424530983,0.11886244267225266,0.007751439698040485,0.45328426361083984,0.020267391577363014,0.1700594127178192
"“She certainly did, Miss Cuthbert,” corroborated Flora Jane earnestly.",267,4,neutral,0.8822301626205444,0.015868153423070908,0.04026232287287712,0.022837268188595772,0.017125163227319717,0.8822301626205444,0.016512131318449974,0.005164747126400471
"“I’m dreadful sorry,” said Mrs. Spencer.",268,2,fear,0.8594533801078796,0.004856256302446127,0.03778230398893356,0.8594533801078796,0.002302378648892045,0.015554365701973438,0.07054523378610611,0.009506111964583397
"“It’s too bad; but it certainly wasn’t my fault, you see, Miss Cuthbert.",268,1,disgust,0.6397243142127991,0.029305776581168175,0.6397243142127991,0.07749009132385254,0.003241349710151553,0.08936238288879395,0.1538093090057373,0.007066803518682718
I did the best I could and I thought I was following your instructions.,268,4,neutral,0.6699719429016113,0.02595190331339836,0.0120945880189538,0.003612624714151025,0.26138433814048767,0.6699719429016113,0.007889091968536377,0.019095536321401596
Nancy is a terrible flighty thing.,268,2,fear,0.9297804832458496,0.012021458707749844,0.031221700832247734,0.9297804832458496,0.0016500771744176745,0.012606116011738777,0.006241116207093,0.006479032803326845
