,sentences,paragraph
1878,"“Well, Pip, you know,” replied Joe, as if that were a littleunreasonable, “you yourself see me put ’em in my ’at, and therefore youknow as they are here.” With which he took them out, and gave them, notto Miss Havisham, but to me.",813
1879,"I am afraid I was ashamed of the dear goodfellow,—I _know_ I was ashamed of him,—when I saw that Estella stood atthe back of Miss Havisham’s chair, and that her eyes laughedmischievously.",813
1880,I took the indentures out of his hand and gave them toMiss Havisham.,813
1881,"“You expected,” said Miss Havisham, as she looked them over, “nopremium with the boy?”",814
1882,"“Joe!” I remonstrated, for he made no reply at all.",815
1883,“Why don’t youanswer—”,815
1884,"“Pip,” returned Joe, cutting me short as if he were hurt, “which Imeantersay that were not a question requiring a answer betwixt yourselfand me, and which you know the answer to be full well No.",816
1885,"You know itto be No, Pip, and wherefore should I say it?”",816
1886,"Miss Havisham glanced at him as if she understood what he really wasbetter than I had thought possible, seeing what he was there; and tookup a little bag from the table beside her.",817
1887,"“Pip has earned a premium here,” she said, “and here it is.",818
1888,There arefive-and-twenty guineas in this bag.,818
1889,"Give it to your master, Pip.”",818
1890,"As if he were absolutely out of his mind with the wonder awakened inhim by her strange figure and the strange room, Joe, even at this pass,persisted in addressing me.",819
1891,"“This is wery liberal on your part, Pip,” said Joe, “and it is as suchreceived and grateful welcome, though never looked for, far nor near,nor nowheres.",820
1892,"And now, old chap,” said Joe, conveying to me asensation, first of burning and then of freezing, for I felt as if thatfamiliar expression were applied to Miss Havisham,—“and now, old chap,may we do our duty!",820
1893,"May you and me do our duty, both on us, by one andanother, and by them which your liberal present—have-conweyed—to be—forthe satisfaction of mind-of—them as never—” here Joe showed that hefelt he had fallen into frightful difficulties, until he triumphantlyrescued himself with the words, “and from myself far be it!” Thesewords had such a round and convincing sound for him that he said themtwice.",820
1894,"“Good-bye, Pip!” said Miss Havisham.",821
1895,"“Let them out, Estella.”",821
1896,"“Am I to come again, Miss Havisham?” I asked.",822
1897,“No.,823
1898,Gargery is your master now.,823
1899,Gargery!,823
1900,One word!”,823
1901,"Thus calling him back as I went out of the door, I heard her say to Joein a distinct emphatic voice, “The boy has been a good boy here, andthat is his reward.",824
1902,"Of course, as an honest man, you will expect noother and no more.”",824
1903,"How Joe got out of the room, I have never been able to determine; but Iknow that when he did get out he was steadily proceeding upstairsinstead of coming down, and was deaf to all remonstrances until I wentafter him and laid hold of him.",825
1904,"In another minute we were outside thegate, and it was locked, and Estella was gone.",825
1905,"When we stood in thedaylight alone again, Joe backed up against a wall, and said to me,“Astonishing!” And there he remained so long saying, “Astonishing” atintervals, so often, that I began to think his senses were never comingback.",825
1906,"At length he prolonged his remark into “Pip, I do assure _you_this is as-TON-ishing!” and so, by degrees, became conversational andable to walk away.",825
1907,"I have reason to think that Joe’s intellects were brightened by theencounter they had passed through, and that on our way to Pumblechook’she invented a subtle and deep design.",826
1908,"My reason is to be found in whattook place in Mr. Pumblechook’s parlour: where, on our presentingourselves, my sister sat in conference with that detested seedsman.",826
1909,"“Well?” cried my sister, addressing us both at once.",827
1910,“And what’shappened to _you_?,827
1911,"I wonder you condescend to come back to such poorsociety as this, I am sure I do!”",827
1912,"“Miss Havisham,” said Joe, with a fixed look at me, like an effort ofremembrance, “made it wery partick’ler that we should give her—were itcompliments or respects, Pip?”",828
1913,"“Compliments,” I said.",829
1914,"“Which that were my own belief,” answered Joe; “her compliments to Mrs.J. Gargery—”",830
1915,“Much good they’ll do me!” observed my sister; but rather gratifiedtoo.,831
1916,"“And wishing,” pursued Joe, with another fixed look at me, like anothereffort of remembrance, “that the state of Miss Havisham’s elth weresitch as would have—allowed, were it, Pip?”",832
1917,"“Of her having the pleasure,” I added.",833
1918,"“Of ladies’ company,” said Joe.",834
1919,And drew a long breath.,834
1920,"“Well!” cried my sister, with a mollified glance at Mr. Pumblechook.",835
1921,"“She might have had the politeness to send that message at first, butit’s better late than never.",835
1922,And what did she give young Rantipolehere?”,835
1923,"“She giv’ him,” said Joe, “nothing.”",836
1924,"Mrs. Joe was going to break out, but Joe went on.",837
1925,"“What she giv’,” said Joe, “she giv’ to his friends.",838
1926,"‘And by hisfriends,’ were her explanation, ‘I mean into the hands of his sisterMrs. J. Gargery.’ Them were her words; ‘Mrs.",838
1927,"J. Gargery.’ She mayn’thave know’d,” added Joe, with an appearance of reflection, “whether itwere Joe, or Jorge.”",838
1928,"My sister looked at Pumblechook: who smoothed the elbows of his woodenarm-chair, and nodded at her and at the fire, as if he had known allabout it beforehand.",839
1929,"“And how much have you got?” asked my sister, laughing.",840
1930,Positivelylaughing!,840
1931,“What would present company say to ten pound?” demanded Joe.,841
1932,"“They’d say,” returned my sister, curtly, “pretty well.",842
1933,"Not too much,but pretty well.”",842
1934,"“It’s more than that, then,” said Joe.",843
1935,"That fearful Impostor, Pumblechook, immediately nodded, and said, as herubbed the arms of his chair, “It’s more than that, Mum.”",844
1936,"“Why, you don’t mean to say—” began my sister.",845
1937,"“Yes I do, Mum,” said Pumblechook; “but wait a bit.",846
1938,"Go on, Joseph.",846
1939,Goodin you!,846
1940,Go on!”,846
1941,"“What would present company say,” proceeded Joe, “to twenty pound?”",847
1942,"“Handsome would be the word,” returned my sister.",848
1943,"“Well, then,” said Joe, “It’s more than twenty pound.”",849
1944,"That abject hypocrite, Pumblechook, nodded again, and said, with apatronizing laugh, “It’s more than that, Mum.",850
1945,Good again!,850
1946,"Follow herup, Joseph!”",850
1947,"“Then to make an end of it,” said Joe, delightedly handing the bag tomy sister; “it’s five-and-twenty pound.”",851
1948,"“It’s five-and-twenty pound, Mum,” echoed that basest of swindlers,Pumblechook, rising to shake hands with her; “and it’s no more thanyour merits (as I said when my opinion was asked), and I wish you joyof the money!”",852
1949,"If the villain had stopped here, his case would have been sufficientlyawful, but he blackened his guilt by proceeding to take me intocustody, with a right of patronage that left all his former criminalityfar behind.",853
1950,"“Now you see, Joseph and wife,” said Pumblechook, as he took me by thearm above the elbow, “I am one of them that always go right throughwith what they’ve begun.",854
1951,"This boy must be bound, out of hand.",854
1952,That’s_my_ way.,854
1953,Bound out of hand.”,854
1954,"“Goodness knows, Uncle Pumblechook,” said my sister (grasping themoney), “we’re deeply beholden to you.”",855
1955,"“Never mind me, Mum,” returned that diabolical cornchandler.",856
1956,“Apleasure’s a pleasure all the world over.,856
1957,"But this boy, you know; wemust have him bound.",856
1958,I said I’d see to it—to tell you the truth.”,856
1959,"The Justices were sitting in the Town Hall near at hand, and we at oncewent over to have me bound apprentice to Joe in the Magisterialpresence.",857
1960,"I say we went over, but I was pushed over by Pumblechook,exactly as if I had that moment picked a pocket or fired a rick;indeed, it was the general impression in Court that I had been takenred-handed; for, as Pumblechook shoved me before him through the crowd,I heard some people say, “What’s he done?” and others, “He’s a young’un, too, but looks bad, don’t he?” One person of mild and benevolentaspect even gave me a tract ornamented with a woodcut of a malevolentyoung man fitted up with a perfect sausage-shop of fetters, andentitled TO BE READ IN MY CELL.",857
1961,"The Hall was a queer place, I thought, with higher pews in it than achurch,—and with people hanging over the pews looking on,—and withmighty Justices (one with a powdered head) leaning back in chairs, withfolded arms, or taking snuff, or going to sleep, or writing, or readingthe newspapers,—and with some shining black portraits on the walls,which my unartistic eye regarded as a composition of hardbake andsticking-plaster.",858
1962,"Here, in a corner my indentures were duly signed andattested, and I was “bound”; Mr. Pumblechook holding me all the whileas if we had looked in on our way to the scaffold, to have those littlepreliminaries disposed of.",858
1963,"When we had come out again, and had got rid of the boys who had beenput into great spirits by the expectation of seeing me publiclytortured, and who were much disappointed to find that my friends weremerely rallying round me, we went back to Pumblechook’s.",859
1964,"And there mysister became so excited by the twenty-five guineas, that nothing wouldserve her but we must have a dinner out of that windfall at the BlueBoar, and that Pumblechook must go over in his chaise-cart, and bringthe Hubbles and Mr. Wopsle.",859
1965,It was agreed to be done; and a most melancholy day I passed.,860
1966,"For, itinscrutably appeared to stand to reason, in the minds of the wholecompany, that I was an excrescence on the entertainment.",860
1967,"And to make itworse, they all asked me from time to time,—in short, whenever they hadnothing else to do,—why I didn’t enjoy myself?",860
1968,"And what could Ipossibly do then, but say I _was_ enjoying myself,—when I wasn’t!",860
1969,"However, they were grown up and had their own way, and they made themost of it.",861
1970,"That swindling Pumblechook, exalted into the beneficentcontriver of the whole occasion, actually took the top of the table;and, when he addressed them on the subject of my being bound, and hadfiendishly congratulated them on my being liable to imprisonment if Iplayed at cards, drank strong liquors, kept late hours or bad company,or indulged in other vagaries which the form of my indentures appearedto contemplate as next to inevitable, he placed me standing on a chairbeside him to illustrate his remarks.",861
1971,"My only other remembrances of the great festival are, That theywouldn’t let me go to sleep, but whenever they saw me dropping off,woke me up and told me to enjoy myself.",862
1972,"That, rather late in theevening Mr. Wopsle gave us Collins’s ode, and threw his bloodstainedsword in thunder down, with such effect, that a waiter came in andsaid, “The Commercials underneath sent up their compliments, and itwasn’t the Tumblers’ Arms.” That, they were all in excellent spirits onthe road home, and sang, O Lady Fair!",862
1973,"Mr. Wopsle taking the bass, andasserting with a tremendously strong voice (in reply to the inquisitivebore who leads that piece of music in a most impertinent manner, bywanting to know all about everybody’s private affairs) that _he_ wasthe man with his white locks flowing, and that he was upon the wholethe weakest pilgrim going.",862
1974,"Finally, I remember that when I got into my little bedroom, I was trulywretched, and had a strong conviction on me that I should never likeJoe’s trade.",863
1975,"I had liked it once, but once was not now.",863
1976,Chapter XIV.,865
1977,It is a most miserable thing to feel ashamed of home.,866
1978,"There may beblack ingratitude in the thing, and the punishment may be retributiveand well deserved; but that it is a miserable thing, I can testify.",866
1979,"Home had never been a very pleasant place to me, because of my sister’stemper.",867
1980,"But, Joe had sanctified it, and I had believed in it.",867
1981,"I hadbelieved in the best parlour as a most elegant saloon; I had believedin the front door, as a mysterious portal of the Temple of State whosesolemn opening was attended with a sacrifice of roast fowls; I hadbelieved in the kitchen as a chaste though not magnificent apartment; Ihad believed in the forge as the glowing road to manhood andindependence.",867
1982,Within a single year all this was changed.,867
1983,"Now it was allcoarse and common, and I would not have had Miss Havisham and Estellasee it on any account.",867
1984,"How much of my ungracious condition of mind may have been my own fault,how much Miss Havisham’s, how much my sister’s, is now of no moment tome or to any one.",868
1985,The change was made in me; the thing was done.,868
1986,"Wellor ill done, excusably or inexcusably, it was done.",868
1987,"Once, it had seemed to me that when I should at last roll up myshirt-sleeves and go into the forge, Joe’s ’prentice, I should bedistinguished and happy.",869
1988,"Now the reality was in my hold, I only feltthat I was dusty with the dust of small-coal, and that I had a weightupon my daily remembrance to which the anvil was a feather.",869
1989,"There havebeen occasions in my later life (I suppose as in most lives) when Ihave felt for a time as if a thick curtain had fallen on all itsinterest and romance, to shut me out from anything save dull enduranceany more.",869
1990,"Never has that curtain dropped so heavy and blank, as when myway in life lay stretched out straight before me through the newlyentered road of apprenticeship to Joe.",869
1991,"I remember that at a later period of my “time,” I used to stand aboutthe churchyard on Sunday evenings when night was falling, comparing myown perspective with the windy marsh view, and making out some likenessbetween them by thinking how flat and low both were, and how on boththere came an unknown way and a dark mist and then the sea.",870
1992,I was quiteas dejected on the first working-day of my apprenticeship as in thatafter-time; but I am glad to know that I never breathed a murmur to Joewhile my indentures lasted.,870
1993,It is about the only thing I _am_ glad toknow of myself in that connection.,870
1994,"For, though it includes what I proceed to add, all the merit of what Iproceed to add was Joe’s.",871
1995,"It was not because I was faithful, butbecause Joe was faithful, that I never ran away and went for a soldieror a sailor.",871
1996,"It was not because I had a strong sense of the virtue ofindustry, but because Joe had a strong sense of the virtue of industry,that I worked with tolerable zeal against the grain.",871
1997,"It is not possibleto know how far the influence of any amiable honest-hearted duty-doingman flies out into the world; but it is very possible to know how ithas touched one’s self in going by, and I know right well that any goodthat intermixed itself with my apprenticeship came of plain contentedJoe, and not of restlessly aspiring discontented me.",871
1998,"What I wanted, who can say?",872
1999,"How can _I_ say, when I never knew?",872
2000,"What Idreaded was, that in some unlucky hour I, being at my grimiest andcommonest, should lift up my eyes and see Estella looking in at one ofthe wooden windows of the forge.",872
2001,"I was haunted by the fear that shewould, sooner or later, find me out, with a black face and hands, doingthe coarsest part of my work, and would exult over me and despise me.",872
2002,"Often after dark, when I was pulling the bellows for Joe, and we weresinging Old Clem, and when the thought how we used to sing it at MissHavisham’s would seem to show me Estella’s face in the fire, with herpretty hair fluttering in the wind and her eyes scorning me,—often atsuch a time I would look towards those panels of black night in thewall which the wooden windows then were, and would fancy that I saw herjust drawing her face away, and would believe that she had come atlast.",872
2003,"After that, when we went in to supper, the place and the meal wouldhave a more homely look than ever, and I would feel more ashamed ofhome than ever, in my own ungracious breast.",873
2004,Chapter XV.,875
2005,"As I was getting too big for Mr. Wopsle’s great-aunt’s room, myeducation under that preposterous female terminated.",876
2006,"Not, however,until Biddy had imparted to me everything she knew, from the littlecatalogue of prices, to a comic song she had once bought for ahalf-penny.",876
2007,"Although the only coherent part of the latter piece ofliterature were the opening lines,",876
2008,"     When I went to Lunnon town sirs,     Too rul loo rul     Too rul loo rul     Wasn’t I done very brown sirs?",877
2009,Too rul loo rul     Too rul loo rul,877
2010,"—still, in my desire to be wiser, I got this composition by heart withthe utmost gravity; nor do I recollect that I questioned its merit,except that I thought (as I still do) the amount of Too rul somewhat inexcess of the poetry.",878
2011,"In my hunger for information, I made proposals toMr. Wopsle to bestow some intellectual crumbs upon me, with which hekindly complied.",878
2012,"As it turned out, however, that he only wanted me fora dramatic lay-figure, to be contradicted and embraced and wept overand bullied and clutched and stabbed and knocked about in a variety ofways, I soon declined that course of instruction; though not until Mr.Wopsle in his poetic fury had severely mauled me.",878
2013,"Whatever I acquired, I tried to impart to Joe.",879
2014,"This statement sounds sowell, that I cannot in my conscience let it pass unexplained.",879
2015,"I wantedto make Joe less ignorant and common, that he might be worthier of mysociety and less open to Estella’s reproach.",879
2016,"The old Battery out on the marshes was our place of study, and a brokenslate and a short piece of slate-pencil were our educationalimplements: to which Joe always added a pipe of tobacco.",880
2017,"I never knewJoe to remember anything from one Sunday to another, or to acquire,under my tuition, any piece of information whatever.",880
2018,"Yet he would smokehis pipe at the Battery with a far more sagacious air than anywhereelse,—even with a learned air,—as if he considered himself to beadvancing immensely.",880
2019,"Dear fellow, I hope he did.",880
2020,"It was pleasant and quiet, out there with the sails on the riverpassing beyond the earthwork, and sometimes, when the tide was low,looking as if they belonged to sunken ships that were still sailing onat the bottom of the water.",881
2021,"Whenever I watched the vessels standing outto sea with their white sails spread, I somehow thought of MissHavisham and Estella; and whenever the light struck aslant, afar off,upon a cloud or sail or green hillside or water-line, it was just thesame.—Miss Havisham and Estella and the strange house and the strangelife appeared to have something to do with everything that waspicturesque.",881
2022,"One Sunday when Joe, greatly enjoying his pipe, had so plumed himselfon being “most awful dull,” that I had given him up for the day, I layon the earthwork for some time with my chin on my hand, descryingtraces of Miss Havisham and Estella all over the prospect, in the skyand in the water, until at last I resolved to mention a thoughtconcerning them that had been much in my head.",882
2023,"“Joe,” said I; “don’t you think I ought to make Miss Havisham a visit?”",883
2024,"“Well, Pip,” returned Joe, slowly considering.",884
2025,“What for?”,884
2026,"“What for, Joe?",885
2027,What is any visit made for?”,885
2028,"“There is some wisits p’r’aps,” said Joe, “as for ever remains open tothe question, Pip.",886
2029,But in regard to wisiting Miss Havisham.,886
2030,"She mightthink you wanted something,—expected something of her.”",886
2031,"“Don’t you think I might say that I did not, Joe?”",887
2032,"“You might, old chap,” said Joe.",888
2033,“And she might credit it.,888
2034,Similarlyshe mightn’t.”,888
2035,"Joe felt, as I did, that he had made a point there, and he pulled hardat his pipe to keep himself from weakening it by repetition.",889
2036,"“You see, Pip,” Joe pursued, as soon as he was past that danger, “MissHavisham done the handsome thing by you.",890
2037,"When Miss Havisham done thehandsome thing by you, she called me back to say to me as that wereall.”",890
2038,"“Yes, Joe.",891
2039,I heard her.”,891
2040,"“ALL,” Joe repeated, very emphatically.",892
2041,"“Yes, Joe.",893
2042,"I tell you, I heard her.”",893
2043,"“Which I meantersay, Pip, it might be that her meaning were,—Make a endon it!—As you was!—Me to the North, and you to the South!—Keep insunders!”",894
2044,"I had thought of that too, and it was very far from comforting to me tofind that he had thought of it; for it seemed to render it moreprobable.",895
2045,"“But, Joe.”",896
2046,"“Yes, old chap.”",897
2047,"“Here am I, getting on in the first year of my time, and, since the dayof my being bound, I have never thanked Miss Havisham, or asked afterher, or shown that I remember her.”",898
2048,"“That’s true, Pip; and unless you was to turn her out a set of shoesall four round,—and which I meantersay as even a set of shoes all fourround might not be acceptable as a present, in a total wacancy ofhoofs—”",899
2049,"“I don’t mean that sort of remembrance, Joe; I don’t mean a present.”",900
2050,But Joe had got the idea of a present in his head and must harp uponit.,901
2051,"“Or even,” said he, “if you was helped to knocking her up a newchain for the front door,—or say a gross or two of shark-headed screwsfor general use,—or some light fancy article, such as a toasting-forkwhen she took her muffins,—or a gridiron when she took a sprat or suchlike—”",901
2052,"“I don’t mean any present at all, Joe,” I interposed.",902
2053,"“Well,” said Joe, still harping on it as though I had particularlypressed it, “if I was yourself, Pip, I wouldn’t.",903
2054,"No, I would _not_.",903
2055,Forwhat’s a door-chain when she’s got one always up?,903
2056,And shark-headers isopen to misrepresentations.,903
2057,"And if it was a toasting-fork, you’d gointo brass and do yourself no credit.",903
2058,"And the oncommonest workman can’tshow himself oncommon in a gridiron,—for a gridiron IS a gridiron,”said Joe, steadfastly impressing it upon me, as if he were endeavouringto rouse me from a fixed delusion, “and you may haim at what you like,but a gridiron it will come out, either by your leave or again yourleave, and you can’t help yourself—”",903
2059,"“My dear Joe,” I cried, in desperation, taking hold of his coat, “don’tgo on in that way.",904
2060,I never thought of making Miss Havisham anypresent.”,904
2061,"“No, Pip,” Joe assented, as if he had been contending for that, allalong; “and what I say to you is, you are right, Pip.”",905
2062,"“Yes, Joe; but what I wanted to say, was, that as we are rather slackjust now, if you would give me a half-holiday to-morrow, I think Iwould go uptown and make a call on Miss Est—Havisham.”",906
2063,"“Which her name,” said Joe, gravely, “ain’t Estavisham, Pip, unless shehave been rechris’ened.”",907
2064,"“I know, Joe, I know.",908
2065,It was a slip of mine.,908
2066,"What do you think of it,Joe?”",908
2067,"In brief, Joe thought that if I thought well of it, he thought well ofit.",909
2068,"But, he was particular in stipulating that if I were not receivedwith cordiality, or if I were not encouraged to repeat my visit as avisit which had no ulterior object but was simply one of gratitude fora favour received, then this experimental trip should have nosuccessor.",909
2069,By these conditions I promised to abide.,909
2070,"Now, Joe kept a journeyman at weekly wages whose name was Orlick.",910
2071,"Hepretended that his Christian name was Dolge,—a clear Impossibility,—buthe was a fellow of that obstinate disposition that I believe him tohave been the prey of no delusion in this particular, but wilfully tohave imposed that name upon the village as an affront to itsunderstanding.",910
2072,"He was a broadshouldered loose-limbed swarthy fellow ofgreat strength, never in a hurry, and always slouching.",910
2073,"He never evenseemed to come to his work on purpose, but would slouch in as if bymere accident; and when he went to the Jolly Bargemen to eat hisdinner, or went away at night, he would slouch out, like Cain or theWandering Jew, as if he had no idea where he was going and no intentionof ever coming back.",910
2074,"He lodged at a sluice-keeper’s out on the marshes,and on working-days would come slouching from his hermitage, with hishands in his pockets and his dinner loosely tied in a bundle round hisneck and dangling on his back.",910
2075,"On Sundays he mostly lay all day on thesluice-gates, or stood against ricks and barns.",910
2076,"He always slouched,locomotively, with his eyes on the ground; and, when accosted orotherwise required to raise them, he looked up in a half-resentful,half-puzzled way, as though the only thought he ever had was, that itwas rather an odd and injurious fact that he should never be thinking.",910
2077,This morose journeyman had no liking for me.,911
2078,"When I was very small andtimid, he gave me to understand that the Devil lived in a black cornerof the forge, and that he knew the fiend very well: also that it wasnecessary to make up the fire, once in seven years, with a live boy,and that I might consider myself fuel.",911
2079,"When I became Joe’s ’prentice,Orlick was perhaps confirmed in some suspicion that I should displacehim; howbeit, he liked me still less.",911
2080,"Not that he ever said anything,or did anything, openly importing hostility; I only noticed that healways beat his sparks in my direction, and that whenever I sang OldClem, he came in out of time.",911
2081,"Dolge Orlick was at work and present, next day, when I reminded Joe ofmy half-holiday.",912
2082,"He said nothing at the moment, for he and Joe had justgot a piece of hot iron between them, and I was at the bellows; but byand by he said, leaning on his hammer,—",912
2083,"“Now, master!",913
2084,Sure you’re not a-going to favour only one of us.,913
2085,"IfYoung Pip has a half-holiday, do as much for Old Orlick.” I suppose hewas about five-and-twenty, but he usually spoke of himself as anancient person.",913
2086,"“Why, what’ll you do with a half-holiday, if you get it?” said Joe.",914
2087,“What’ll _I_ do with it!,915
2088,What’ll _he_ do with it?,915
2089,"I’ll do as much withit as _him_,” said Orlick.",915
2090,"“As to Pip, he’s going up town,” said Joe.",916
2091,"“Well then, as to Old Orlick, _he_’s a-going up town,” retorted thatworthy.",917
2092,“Two can go up town.,917
2093,Tain’t only one wot can go up town.,917
2094,"“Don’t lose your temper,” said Joe.",918
2095,"“Shall if I like,” growled Orlick.",919
2096,“Some and their uptowning!,919
2097,"Now,master!",919
2098,Come.,919
2099,No favouring in this shop.,919
2100,Be a man!”,919
2101,"The master refusing to entertain the subject until the journeyman wasin a better temper, Orlick plunged at the furnace, drew out a red-hotbar, made at me with it as if he were going to run it through my body,whisked it round my head, laid it on the anvil, hammered it out,—as ifit were I, I thought, and the sparks were my spirting blood,—andfinally said, when he had hammered himself hot and the iron cold, andhe again leaned on his hammer,—",920
2102,"“Now, master!”",921
2103,“Are you all right now?” demanded Joe.,922
2104,“Ah!,923
2105,"I am all right,” said gruff Old Orlick.",923
2106,"“Then, as in general you stick to your work as well as most men,” saidJoe, “let it be a half-holiday for all.”",924
2107,"My sister had been standing silent in the yard, within hearing,—she wasa most unscrupulous spy and listener,—and she instantly looked in atone of the windows.",925
2108,"“Like you, you fool!” said she to Joe, “giving holidays to great idlehulkers like that.",926
2109,"You are a rich man, upon my life, to waste wages inthat way.",926
2110,I wish _I_ was his master!”,926
2111,"“You’d be everybody’s master, if you durst,” retorted Orlick, with anill-favoured grin.",927
2112,"(“Let her alone,” said Joe.)",928
2113,"“I’d be a match for all noodles and all rogues,” returned my sister,beginning to work herself into a mighty rage.",929
2114,"“And I couldn’t be amatch for the noodles, without being a match for your master, who’s thedunder-headed king of the noodles.",929
2115,"And I couldn’t be a match for therogues, without being a match for you, who are the blackest-looking andthe worst rogue between this and France.",929
2116,Now!”,929
2117,"“You’re a foul shrew, Mother Gargery,” growled the journeyman.",930
2118,"“If thatmakes a judge of rogues, you ought to be a good’un.”",930
2119,"(“Let her alone, will you?” said Joe.)",931
2120,"“What did you say?” cried my sister, beginning to scream.",932
2121,“What did yousay?,932
2122,"What did that fellow Orlick say to me, Pip?",932
2123,"What did he call me,with my husband standing by?",932
2124,Oh!,932
2125,oh!,932
2126,"oh!” Each of these exclamationswas a shriek; and I must remark of my sister, what is equally true ofall the violent women I have ever seen, that passion was no excuse forher, because it is undeniable that instead of lapsing into passion, sheconsciously and deliberately took extraordinary pains to force herselfinto it, and became blindly furious by regular stages; “what was thename he gave me before the base man who swore to defend me?",932
2127,Oh!,932
2128,Holdme!,932
2129,Oh!”,932
2130,"“Ah-h-h!” growled the journeyman, between his teeth, “I’d hold you, ifyou was my wife.",933
2131,"I’d hold you under the pump, and choke it out of you.”",933
2132,"(“I tell you, let her alone,” said Joe.)",934
2133,“Oh!,935
2134,"To hear him!” cried my sister, with a clap of her hands and ascream together,—which was her next stage.",935
2135,“To hear the names he’sgiving me!,935
2136,That Orlick!,935
2137,In my own house!,935
2138,"Me, a married woman!",935
2139,With myhusband standing by!,935
2140,Oh!,935
2141,"Oh!” Here my sister, after a fit of clappingsand screamings, beat her hands upon her bosom and upon her knees, andthrew her cap off, and pulled her hair down,—which were the last stageson her road to frenzy.",935
2142,"Being by this time a perfect Fury and a completesuccess, she made a dash at the door which I had fortunately locked.",935
2143,"What could the wretched Joe do now, after his disregarded parentheticalinterruptions, but stand up to his journeyman, and ask him what hemeant by interfering betwixt himself and Mrs. Joe; and further whetherhe was man enough to come on?",936
2144,"Old Orlick felt that the situationadmitted of nothing less than coming on, and was on his defencestraightway; so, without so much as pulling off their singed and burntaprons, they went at one another, like two giants.",936
2145,"But, if any man inthat neighbourhood could stand uplong against Joe, I never saw the man.",936
2146,"Orlick, as if he had been of no more account than the pale younggentleman, was very soon among the coal-dust, and in no hurry to comeout of it.",936
2147,"Then Joe unlocked the door and picked up my sister, who haddropped insensible at the window (but who had seen the fight first, Ithink), and who was carried into the house and laid down, and who wasrecommended to revive, and would do nothing but struggle and clench herhands in Joe’s hair.",936
2148,"Then came that singular calm and silence whichsucceed all uproars; and then, with the vague sensation which I havealways connected with such a lull,—namely, that it was Sunday, andsomebody was dead,—I went upstairs to dress myself.",936
2150,"When I came down again, I found Joe and Orlick sweeping up, without anyother traces of discomposure than a slit in one of Orlick’s nostrils,which was neither expressive nor ornamental.",938
2151,"A pot of beer had appearedfrom the Jolly Bargemen, and they were sharing it by turns in apeaceable manner.",938
2152,"The lull had a sedative and philosophical influenceon Joe, who followed me out into the road to say, as a partingobservation that might do me good, “On the Rampage, Pip, and off theRampage, Pip:—such is Life!”",938
2153,"With what absurd emotions (for we think the feelings that are veryserious in a man quite comical in a boy) I found myself again going toMiss Havisham’s, matters little here.",939
2154,"Nor, how I passed and repassedthe gate many times before I could make up my mind to ring.",939
2155,"Nor, how Idebated whether I should go away without ringing; nor, how I shouldundoubtedly have gone, if my time had been my own, to come back.",939
2156,Miss Sarah Pocket came to the gate.,940
2157,No Estella.,940
2158,"“How, then?",941
2159,You here again?” said Miss Pocket.,941
2160,“What do you want?”,941
2161,"When I said that I only came to see how Miss Havisham was, Sarahevidently deliberated whether or no she should send me about mybusiness.",942
2162,"But unwilling to hazard the responsibility, she let me in,and presently brought the sharp message that I was to “come up.”",942
2163,"Everything was unchanged, and Miss Havisham was alone.",943
2164,"“Well?” said she, fixing her eyes upon me.",944
2165,“I hope you want nothing?,944
2166,You’ll get nothing.”,944
2167,"“No indeed, Miss Havisham.",945
2168,"I only wanted you to know that I am doingvery well in my apprenticeship, and am always much obliged to you.”",945
2169,"“There, there!” with the old restless fingers.",946
2170,"“Come now and then; comeon your birthday.—Ay!” she cried suddenly, turning herself and herchair towards me, “You are looking round for Estella?",946
2171,Hey?”,946
2172,"I had been looking round,—in fact, for Estella,—and I stammered that Ihoped she was well.",947
2173,"“Abroad,” said Miss Havisham; “educating for a lady; far out of reach;prettier than ever; admired by all who see her.",948
2174,Do you feel that youhave lost her?”,948
2175,"There was such a malignant enjoyment in her utterance of the lastwords, and she broke into such a disagreeable laugh, that I was at aloss what to say.",949
2176,"She spared me the trouble of considering, bydismissing me.",949
2177,"When the gate was closed upon me by Sarah of thewalnut-shell countenance, I felt more than ever dissatisfied with myhome and with my trade and with everything; and that was all I took by_that_ motion.",949
2178,"As I was loitering along the High Street, looking in disconsolately atthe shop windows, and thinking what I would buy if I were a gentleman,who should come out of the bookshop but Mr. Wopsle.",950
2179,"Mr. Wopsle had inhis hand the affecting tragedy of George Barnwell, in which he had thatmoment invested sixpence, with the view of heaping every word of it onthe head of Pumblechook, with whom he was going to drink tea.",950
2180,"No soonerdid he see me, than he appeared to consider that a special Providencehad put a ’prentice in his way to be read at; and he laid hold of me,and insisted on my accompanying him to the Pumblechookian parlour.",950
2181,"As Iknew it would be miserable at home, and as the nights were dark and theway was dreary, and almost any companionship on the road was betterthan none, I made no great resistance; consequently, we turned intoPumblechook’s just as the street and the shops were lighting up.",950
2182,"As I never assisted at any other representation of George Barnwell, Idon’t know how long it may usually take; but I know very well that ittook until half-past nine o’ clock that night, and that when Mr. Wopslegot into Newgate, I thought he never would go to the scaffold, hebecame so much slower than at any former period of his disgracefulcareer.",951
2183,"I thought it a little too much that he should complain of beingcut short in his flower after all, as if he had not been running toseed, leaf after leaf, ever since his course began.",951
2184,"This, however, wasa mere question of length and wearisomeness.",951
2185,"What stung me, was theidentification of the whole affair with my unoffending self.",951
